"word";"in documents";"total";"att_1"
"bit";1;1;
"bizarr";1;1;
"blacker";1;1;
"blast";1;1;
"blend";2;2;
"block";5;6;
"blood";2;2;
"bloodi";1;1;
"bloom";1;1;
"blossom";2;2;
"blow";2;3;
"blusteri";1;1;
"board";2;2;
"boast";4;5;
"boat";3;10;
"bodi";2;2;
"boil";1;1;
"boister";1;1;
"bologna";4;4;
"bolognes";1;1;
"bomb";3;7;
"bombast";2;2;
"bombsit";1;1;
"bone";1;2;
"bonfir";1;1;
"bookshop";1;1;
"boom";2;2;
"booti";1;1;
"border";2;2;
"borromeo";1;2;
"bosa";1;6;
"botticelli";2;8;
"bottl";1;5;
"bottom";1;1;
"boulder";1;1;
"boulevard";1;1;
"bourgeoi";1;1;
"bramant";1;4;
"brancacci";1;2;
"brand";2;4;
"brandi";1;1;
"brass";1;1;
"bread";4;11;
"breadcrumb";2;2;
"break";2;4;
"breakdown";1;1;
"breakfast";2;14;
"breathtak";1;1;
"breathtakingli";1;1;
"breez";1;1;
"brenzon";1;1;
"brera";1;2;
"brexit";1;1;
"bribesvil";1;1;
"brick";3;5;
"bridg";4;8;
"bridl";1;1;
"brief";2;2;
"brim";1;1;
"britain";1;1;
"british";1;1;
"broccoli";1;1;
"brochur";2;2;
"broker";1;2;
"bronz";3;6;
"bronzino";1;1;
"brother";2;4;
"bruge";1;1;
"bruncu";1;1;
"brunelleschi";2;9;
"brunello";1;1;
"bs";2;12;
"bu";2;8;
"bubbl";1;1;
"budget";4;6;
"bue";1;1;
"buffet";1;3;
"bui";2;6;
"builder";1;1;
"bulk";1;1;
"bulki";1;1;
"bump";1;1;
"bungalow";1;3;
"buontalenti";1;1;
"burano";1;3;
"bureaucrat";1;1;
"buri";3;7;
"burial";1;1;
"burn";3;3;
"burro";1;1;
"buse";5;6;
"busi";4;10;
"bustl";1;1;
"butcher";1;1;
"butteri";1;1;
"buzz";2;2;
"byzantium";1;4;
"cabernet";1;1;
"cabin";1;1;
"café";3;3;"0.06682691780147322"
"cagliari";1;12;
"cake";3;3;
"cala";1;12;
"calamari";1;1;
"calamit";1;1;
"calasetta";1;1;
"calatrava";1;1;
"calcio";1;2;
"calendar";1;1;
"calin";1;1;
"call";5;15;
"calm";1;2;
"caltanissetta";1;1;
"calumni";1;1;
"cambio";1;1;
"camera";1;1;
"camp";3;5;
"campaign";1;1;
"campania";1;1;
"campari";1;1;
"campeggi";1;1;
"camper";1;1;
"campervan";1;1;
"campo";2;3;
"campsit";2;11;
"canada";1;5;
"canal";3;27;
"candi";1;1;
"candid";1;1;
"candoglia";1;1;
"cannaregio";1;5;
"cannellini";1;1;
"cannigion";1;1;
"canon";1;1;
"canva";1;2;
"canyon";1;2;
"caper";1;1;
"capit";5;9;
"capitalist";1;1;
"capo";1;1;
"cappel";1;1;
"cappella";1;3;
"cappuccino";1;1;
"caprera";1;1;
"capreria";1;1;
"captiv";1;1;
"captur";1;1;
"car";3;23;
"caravaggio";1;1;
"caravan";1;3;
"card";2;2;
"cardin";2;3;
"care";1;1;
"career";2;2;
"carhir";1;1;
"carità";1;1;
"carlo";2;3;
"carmignano";1;1;
"carneval";1;1;
"carniv";1;1;
"caront";1;1;
"carpaccio";1;4;
"carrara";1;1;
"carri";2;3;
"cart";1;1;
"carthaginian";1;5;
"carv";3;4;
"casa";1;1;
"casavacanz";1;1;
"case";2;5;
"cash";2;3;
"cashier";1;1;
"casino";1;2;
"cast";3;3;
"castagno";1;2;
"castelfranco";1;1;
"castellammar";1;1;
"castello";2;6;
"castelsardo";1;4;
"castl";3;7;
"castrat";1;1;
"casualti";1;1;
"cat";1;1;
"catalan";2;3;
"catania";1;11;
"catarina";1;1;
"catch";2;3;
"categori";2;2;
"caterina";1;1;
"cathedr";6;14;
"catherin";1;1;
"cathol";1;2;
"caus";2;4;
"cavalcata";1;2;
"cave";2;7;
"cavern";1;1;
"cefalù";1;4;
"ceil";1;1;
"celafù";1;1;
"celebr";4;7;
"cellini";1;1;
"cemeteri";1;1;
"cenacolo";1;1;
"censor";1;1;
"cent";1;1;
"centimetr";1;1;
"centro";1;2;
"ceremoni";1;1;
"certainli";4;5;
"chain";2;2;
"chair";1;1;
"chalk";1;1;
"challeng";2;2;
"chamber";1;1;
"champion";1;1;
"championship";1;1;
"chanc";1;1;
"chancel";1;3;
"chang";2;3;
"channel";1;1;
"chao";1;2;
"chapel";2;2;
"char";1;1;
"charact";5;6;
"character";1;2;
"characterist";1;1;
"chardin";1;1;
"chardonnai";1;1;
"charg";3;20;
"charismat";2;2;
"charl";1;1;
"charlemagn";1;1;
"charm";5;9;
"cheek";1;1;
"cheeri";1;1;
"chees";3;6;
"chestnut";1;2;
"chianti";2;10;
"chiantishir";1;1;
"chicken";2;2;
"chief";2;2;
"chigi";1;1;
"child";1;1;
"children";3;4;
"chilli";1;1;
"chimnei";1;1;
"chin";1;1;
"chines";1;1;
"chinotto";1;1;
"chiostro";1;1;
"chip";2;2;
"chocol";2;3;
"choic";2;7;
"choir";1;1;
"choos";3;3;
"choppi";1;1;
"christ";3;8;
"christian";5;7;
"chronicl";1;1;
"chunk";1;2;
"church";7;42;
"cimabu";1;1;
"cindi";1;1;
