"word";"in documents";"total";"att_1"
"marriag";1;1;
"marrum";1;1;
"marshi";1;1;
"martha";1;1;
"martial";1;1;
"massacr";1;1;
"massiv";1;1;
"match";1;1;
"mayor";1;1;
"meanwhil";1;1;
"media";2;3;
"mediev";3;4;
"medlei";1;1;
"member";1;1;
"mercantil";1;1;
"merg";1;1;
"mess";1;1;
"metropoli";3;3;
"middl";3;4;
"militari";1;2;
"mill";10;10;
"mind";1;1;
"miner";1;1;
"miss";1;1;
"mitt";1;1;
"momentum";1;1;
"monument";1;1;
"morod";1;1;
"mosqu";1;1;
"mother";1;1;
"motor";1;1;
"mountain";2;2;
"move";1;1;
"movement";2;3;
"multicultur";1;1;
"multitud";1;1;
"murder";2;2;
"museum";4;9;
"museumsuf";1;1;
"music";1;1;
"musician";1;1;
"muslim";1;1;
"münchen";1;1;
"name";3;4;"0.0499912366971739"
"napoleon";2;2;
"nation";9;11;
"nationalpark";2;2;
"natur";1;1;
"navig";10;10;
"nazi";1;1;
"necessari";10;10;
"neckar";1;2;
"neighbourhood";1;1;"0.0956077047468653"
"neoclass";2;3;
"nero";1;1;
"network";1;1;
"newcastl";1;1;
"newslett";10;10;
"nicknam";1;1;
"nid";10;20;
"nightlif";2;2;
"nobel";1;1;
"nonstop";1;1;
"north";5;10;
"novemb";1;1;
"nudg";1;1;
"nuremberg";1;1;
"nurtur";1;1;
"occasion";2;2;
"occupi";2;2;
"octob";1;1;
"oder";1;1;
"odert";1;1;
"offbeat";1;1;
"offer";3;3;"0.0499912366971739"
"offic";9;12;
"olymp";1;2;
"opposit";1;1;
"option";1;1;
"orchard";1;1;
"order";1;1;
"origin";10;22;
"outclass";1;1;
"output";1;1;
"overshadow";1;1;
"owner";10;10;
"pace";1;1;
"pack";10;11;
"page";10;10;
"paleontolog";1;1;
"palm";1;1;
"paris";1;1;
"park";5;6;
"parliament";1;1;
"part";1;1;"0.06682691780147322"
"parti";10;11;
"particularli";2;2;
"partner";10;20;
"pass";1;1;
"paus";1;1;
"peac";1;1;
"pepper";1;1;
"percent";1;1;
"perfectli";1;1;
"persecut";1;1;
"person";10;20;
"philosophi";1;1;
"phrasebook";3;3;
"piccadilli";1;1;
"piec";1;1;
"pisid";10;20;
"place";10;26;
"plai";2;2;
"plan";10;32;
"planet";1;1;
"platz";1;2;
"playground";1;1;
"pleas";10;10;
"plenti";2;2;
"policemen";1;1;
"polici";10;10;
"popul";3;4;
"porsch";1;1;
"port";1;3;
"post";1;1;
"potsdam";1;1;
"poverti";1;1;
"power";2;3;
"pref";10;20;
"premier";2;2;
"presenc";1;1;
"preserv";1;1;
"primat";1;1;
"privaci";10;10;
"prize";1;1;
"process";10;20;
"produc";3;3;
"progress";1;1;
"project";1;1;
"properli";10;10;
"prostitut";1;1;
"protestant";1;1;
"proudli";1;1;
"provid";1;1;
"provinci";1;1;
"provok";1;1;
"prowess";1;1;
"prussia";1;2;
"prussian";1;2;
"punk";1;1;
"purchas";10;10;
"quarter";2;4;
"quizz";10;10;
"rack";1;1;
"radiat";1;1;
"radic";1;1;
"raf";1;1;
"rail";1;1;
"railwai";1;1;
"rain";1;1;
"rainer";1;1;
"rank";1;1;
