"word";"in documents";"total";"att_1"
"rouen";1;1;
"roughli";1;2;
"roussillon";3;3;
"rout";1;1;
"royal";1;2;
"rug";1;1;
"ruin";2;2;
"rule";1;2;
"ruler";1;1;
"run";1;1;"0.06682691780147322"
"russian";1;1;
"réserv";1;1;
"sail";1;1;
"saint";2;5;
"salad";1;1;
"salt";1;2;
"sand";2;2;
"sandi";2;4;
"santa";1;1;
"sapisid";10;20;
"sartèn";1;1;
"satellit";1;1;
"satir";1;1;
"sauc";1;2;
"savouri";1;1;
"scale";3;3;
"scandola";1;1;
"scapegoat";1;1;
"scar";1;1;
"scatter";2;3;
"scenic";2;2;
"scent";1;1;
"scholast";1;1;
"school";1;1;
"sculptor";1;1;
"sculptur";1;4;
"se";10;10;
"sea";2;5;
"seaboard";1;1;
"seafood";1;1;
"seal";1;1;
"seascap";1;1;
"seasid";2;2;
"season";1;1;
"seat";1;1;
"seclud";1;2;
"sector";1;1;
"secur";10;31;
"sein";2;9;
"self";1;1;
"sens";1;2;
"seriou";1;1;
"serri";1;1;
"serv";2;2;
"servant";1;1;
"sess";10;20;
"session";10;60;
"settl";1;1;
"settlement";3;3;
"shaki";1;1;
"share";2;3;
"sheep";1;1;
"shock";1;1;
"shoot";1;1;
"shore";1;1;
"shortag";1;1;
"shot";1;2;
"show";1;1;
"shutterstock";2;2;
"sicili";1;1;
"sid";10;20;
"siebnen";10;10;
"sign";10;30;
"signatur";1;1;
"signpost";1;1;
"silver";1;1;
"singl";1;1;
"site";10;15;
"size";2;2;
"skip";1;1;
"slightli";1;1;
"slum";1;1;
"smash";1;1;
"snapshot";10;19;
"snowi";1;1;
"socio";1;1;
"soil";1;1;
"solidar";1;1;
"somm";1;5;
"son";1;1;
"sorbet";1;1;
"southeast";1;1;
"southwestern";1;1;
"space";1;1;
"sparkl";1;1;
"spawn";1;1;
"spirit";1;1;
"spiritu";1;1;
"split";1;1;
"spoilt";1;1;
"sprawl";3;4;
"springboard";1;1;
"sprout";1;1;
"squar";1;1;
"ssid";10;20;
"st";3;5;
"stai";10;11;
"stain";1;1;
"stand";2;2;
"stapl";1;1;
"star";1;1;
"start";1;1;
"state";1;3;
"station";1;1;
"statist";10;11;
"statu";1;1;
"staunchli";1;1;
"ste";1;1;
"steadili";1;1;
"stern";1;1;
"sticker";1;1;
"stimul";10;10;
"stir";1;1;
"stone";1;1;
"stoneheng";1;1;
"stonework";1;1;
"store";10;10;
"strasbourg";1;1;
"strateg";2;2;
"stream";1;1;
"street";10;15;
"stress";1;1;
"strike";1;1;
"stronghold";1;1;
"structur";1;2;
"struggl";3;3;
"student";1;1;
"stuf";1;1;
"stun";1;2;
"style";1;2;
"subsequ";3;3;
"subsid";1;1;
"substanc";1;1;
"subsum";1;1;
"suburb";1;1;
"success";3;3;
"summer";4;6;
"sun";1;1;
"sundai";1;1;
"sunni";1;1;
"super";1;1;
"supplant";1;1;
"support";2;2;
"supposedli";1;1;
"surpris";1;1;
"surprisingli";1;1;
"surround";1;1;
"surviv";2;2;
"swiftli";1;1;
"swim";1;1;
"switch";1;1;
"switzerland";10;10;
"symptom";1;1;
"t";2;2;
"tabl";1;1;
"tailor";10;10;
"tale";1;1;
"talleyrand";1;1;
"tangibl";1;1;
"tapenad";1;1;
"tapestri";1;1;
"target";1;1;
"tart";1;1;
"tax";2;2;
"taylor";1;1;
"teacher";1;1;
"teem";1;1;
"tempcooki";10;20;
"temper";1;1;
"temporari";1;1;
"term";10;12;
"terrain";2;2;
"territori";1;1;
"test";1;1;
"testimoni";1;1;
"textil";1;1;
"thing";2;2;
"throne";1;1;
"timber";1;1;
"timberwork";1;1;
"time";3;5;
"tini";1;1;
"tip";1;1;
"toff";1;1;
"toi";1;1;
"token";10;40;
"tomato";1;2;
"top";2;3;
"total";1;1;
"tote";1;1;
"tourism";3;5;
"tourist";5;6;
"tower";3;4;
"town";5;9;
"trace";1;1;
"track";10;20;
"trade";3;4;"0.0499912366971739"
"trademark";10;10;
"tradit";3;5;
"train";1;2;
"tranquil";1;1;
"transatlant";1;1;
"transpar";1;1;
"transport";1;1;
"traumat";1;1;
"travel";10;60;
"travelerpix";1;1;
"travers";1;1;
"treasur";1;1;
"treat";1;1;
"treati";1;1;
"trench";1;1;
"tribe";1;2;
"triomph";1;1;
"trip";10;42;
"triumph";1;1;
"troop";1;1;
"troubl";1;1;
"trout";1;1;
"truli";10;11;
"trust";10;10;
"turret";1;1;
"tuscan";1;1;
"twelfth";1;2;
"twid";10;20;
"twll";10;20;
"type";1;1;
"ubiquit";1;1;
"underbelli";1;1;
"underlin";1;1;
"undisturb";1;1;
"unemploy";1;1;
"unexpect";1;1;
"unforgett";1;1;
"union";1;1;
"unit";10;10;
"uniti";1;1;
"univers";1;1;
"unrecord";1;1;
"unrival";1;1;
"upgrad";10;10;
"urchin";1;1;
"usabl";10;10;
"user";10;30;
"utmv";10;20;
"vallei";1;1;
"valmer";1;1;
"valuabl";10;10;
"van";1;1;
"vandal";1;1;
"var";1;1;
"vari";1;1;
"variou";1;1;
"veget";2;2;
"ventoux";1;1;
"verdun";1;1;
"versail";1;1;
"victim";1;1;
"video";10;10;
"view";1;1;
"vike";1;1;
"villa";1;1;
"villag";5;5;
"violat";1;1;
"violenc";1;1;
"visit";4;7;
"visitor";10;26;
"vosg";1;1;
"vuitton";1;1;
"wake";2;2;
"walker";2;2;
"war";3;4;
"water";3;4;
"wave";1;1;
"wb";1;1;
"wd";10;20;
"wealth";1;1;
"wealthi";1;1;
