"word";"in documents";"total";"att_1"
"f?g?ra?";1;1;
"gabl";1;1;
"gad";10;20;
"galleri";10;10;
"galx";10;20;
"gap";10;20;
"garden";1;2;
"gate";10;20;
"german";4;5;
"germani";1;1;
"girl";1;1;
"glass";1;2;
"glori";1;1;
"gold";2;2;
"gorg";1;1;
"grain";1;1;
"grandios";1;1;
"grebe";1;1;
"group";10;13;
"guard";1;1;
"guest";10;20;
"guid";10;121;
"gymnast";1;1;
"g?ina";1;1;
"habsburg";1;1;
"half";3;3;
"hall";1;2;
"halv";2;2;
"handsom";1;1;
"hate";1;1;
"hawk";1;1;
"headquart";10;10;
"healthi";2;2;
"heart";1;1;
"help";10;20;
"heritag";1;1;
"heron";1;1;
"hierarch";1;1;
"hike";1;2;
"hiker";10;10;
"hill";2;2;
"hilltop";1;1;
"histor";1;1;
"histori";2;2;
"historian";1;1;
"hold";1;1;
"homestai";1;1;
"horserid";1;1;
"host";1;1;
"hotel";1;1;
"hour";1;1;
"hsid";10;20;
"hungarian";3;8;
"ia?i";1;12;
"ibi";1;1;
"idea";1;1;
"ii";1;1;
"illus";1;1;
"impal";1;2;
"impercept";1;1;
"impresario";1;1;
"improv";10;10;
"increasingli";1;1;
"indisput";1;1;
"individu";10;10;
"industri";2;2;
"inherit";1;1;
"inspir";10;20;
"instal";1;1;
"intellectu";1;1;
"intent";10;10;
"interact";10;10;
"interior";1;1;
"intern";1;2;
"interplai";1;1;
"interrupt";1;1;
"introduc";1;1;
"invad";1;1;
"invas";1;1;
"ioan";1;1;
"iron";1;1;
"istanbul";1;1;
"jew";1;2;
"jewish";1;2;
"june";1;1;
"junimea";1;2;
"k";10;20;
"kalotaszeg";1;1;
"kayak";1;1;
"kilometr";3;3;
"kingdom";10;11;
"klausenburg";1;1;
"km";1;1;
"kolozsvár";1;3;
"kronstadt";1;1;
"lacul";1;3;
"lake";1;1;
"landlord";1;1;
"landown";1;1;
"lang";10;20;
"languor";1;1;
"latter";2;2;
"lavishli";1;1;
"lead";1;1;
"leader";1;1;
"leaf";1;1;
"leagu";1;1;
"leav";1;1;
"legendari";1;1;
"leipzig";1;1;
"length";1;1;
"level";1;1;
"life";1;1;
"line";1;1;
"link";1;1;
"lipscani";1;2;
"literari";1;1;
"literatur";1;1;
"ll";1;1;
"lobbi";1;1;
"locat";4;4;
"look";1;1;
"loot";1;1;
"lsid";10;20;
"lsosid";10;20;
"lupu";1;1;
"m";2;5;
"magyar";1;2;
"mainli";1;1;
"marbl";1;1;
"march";1;1;
"mare";1;1;
"market";10;11;
"marri";1;1;
"marvel";1;1;
"massacr";1;1;
"mayor";2;2;
"maze";1;1;"0.0956077047468653"
"measur";2;2;
"mediev";1;1;
"mediterranean";1;1;
"megalomania";1;1;
"member";1;1;
"merchant";1;1;"0.0956077047468653"
"mercifulli";1;1;"0.0956077047468653"
"merg";1;1;
"messag";1;1;
"michael";1;1;
"migrat";1;1;
"militari";1;1;
"milk";1;1;
"mill";10;10;
"mine";1;1;
"ministri";1;1;
"mink";1;1;
"minut";1;1;
"mistress";1;1;
"moldavia";1;6;
"moldavian";2;4;
"monast";1;1;
"monasteri";1;1;
"mongolia";1;1;
"monotoni";1;1;"0.0956077047468653"
"montag";1;1;
"month";2;2;
"monument";1;2;
"moth";1;1;
"mount";1;1;
"mountain";3;6;
"move";1;1;
"multi";1;1;
"multiethn";1;1;
"multimedia";1;1;
"municipium";1;1;
"muntel";1;1;
"museum";5;5;
"muzeul";1;2;
"myth";1;1;
"nadia";1;1;
"nagyszeben";1;1;
"name";3;3;"0.0499912366971739"
"napoca";1;2;
"nation";3;7;
"navig";10;10;
"na?ion";1;2;
"necessari";10;10;
"neglect";1;1;
"neighbourhood";1;1;"0.0956077047468653"
"network";2;2;
"newslett";10;10;
"nicolina";1;1;
"nid";10;20;
"night";1;1;
"nightlif";1;1;
"nomin";2;2;
"north";3;4;
"notori";2;2;
"novemb";1;1;
"number";1;1;
"nuremberg";1;1;
"occas";1;1;
"occupi";1;1;
"octob";2;2;
"offer";3;3;"0.0499912366971739"
"offic";1;2;
"offici";2;2;
"olt";1;1;
"oper";1;1;
"opposit";1;1;
"orchestra";1;1;
"organ";1;1;
"origin";10;21;
"otter";1;1;
"ottoman";1;2;
"outcrop";1;1;
"outlast";1;1;
"overtook";1;1;
"owner";10;10;
"page";10;10;
"painfulli";1;1;"0.0956077047468653"
"paint";2;2;
"palac";1;3;
"palatul";1;1;
"parad";1;1;
"paradis";10;11;
"paraschiva";1;1;
"park";2;2;
"parlamentului";1;1;
"parliament";1;2;
"part";2;2;"0.06682691780147322"
"parti";10;13;
"particularli";2;2;
"partner";10;10;
"pass";2;2;
"patron";1;1;
"pave";1;1;
"pelican";1;1;
"penal";1;1;
"pentagon";1;1;
"perman";1;1;
"person";10;10;
"phanar";1;1;
"phanariot";1;1;
"photograph";1;1;
"piatra";4;4;
"pia?a";3;6;"0.14997371009152172"
"picturesqu";1;1;"0.0956077047468653"
"pike";1;1;
"pisid";10;20;
"place";10;15;
"plan";2;2;
"pleas";10;10;
"poet";1;2;
"poiana";1;1;
"poienari";1;4;
"point";1;1;
"polici";10;10;
"poporului";1;1;
"popul";3;4;
"popularli";1;1;
"power";2;2;
"practic";1;1;
"pref";10;20;
"prejmer";1;1;
"presid";1;1;
"press";1;1;
"princ";1;3;
"print";1;1;
"privaci";10;10;
"privileg";1;1;
"process";10;20;
"professor";1;1;
"programm";2;2;
"project";1;3;
"promis";1;1;
"promot";1;1;
"promulg";1;1;
"pronounc";1;1;
"properli";10;10;
"properti";1;1;
"prosper";1;1;
"provid";1;1;
"provinci";1;1;
"proxim";1;1;
"pumul";1;1;
"purchas";10;10;
"quarter";2;2;
"quintessenti";1;1;
"quizz";10;10;
"rampart";1;1;
"ramshackl";2;2;"0.06682691780147322"
"rape";1;1;
"rapist";1;1;
"raze";1;1;
"reach";1;1;
"rear";1;1;
"rebuilt";1;1;
"recal";1;1;
"recognit";1;1;
"recov";1;1;
"redund";1;1;
"ref";10;40;
"reg";10;60;
"regat";1;1;
"regener";1;1;"0.0956077047468653"
"regim";1;1;
"region";1;3;
"regret";1;1;
"reign";1;1;
