"word";"in documents";"total";"att_1"
"algarve_";2;6;
"algarve_coast";1;1;
"algarve_especi";1;1;
"algarve_faro";1;1;
"algarve_great";1;1;
"algarve_inde";1;1;
"algarve_larg";1;1;
"algarve_look";1;1;
"algarve_nam";1;1;
"algarve_northern";1;1;
"algarve_odeceix";1;1;
"algarve_portug";1;1;
"algarve_rail";1;1;
"algarve_region";1;1;
"algarve_rel";1;1;
"algarve_resort";1;2;
"algarve_rota";1;1;
"algarve_spread";1;1;
"algarve_travel";1;1;
"algarviana";1;2;
"algarviana_odeceix";1;1;
"algarviana_run";1;1;
"alicante_bouschet";1;1;
"alj";1;1;
"alj_ezoor";1;1;
"aljezur";1;9;
"aljezur_act";1;1;
"aljezur_aljezur";1;1;
"aljezur_casa";1;1;
"aljezur_mark";1;1;
"aljezur_pronounc";1;1;
"aljezur_riv";1;1;
"alleg";1;1;
"alleged_curr";1;1;
"allegedli";1;1;
"allegedly_caught";1;1;
"alleys_beauti";1;1;
"alleys_famili";1;1;
"alleys_lan";1;1;
"alleys_modern";1;1;
"alleys_thumb";1;1;
"alleys_weav";1;1;
"alleys_wind";1;1;
"alleys_wrap";1;1;
"allow_mak";1;1;
"allow_visit";1;1;
"almonds_fruit";1;1;
"alpin";1;1;
"alpine_plateau";1;1;
"alquera";1;1;
"alquera_reservoir";1;1;
"alqueva";1;5;
"alqueva_alqueva";1;1;
"alqueva_dam";1;2;
"alqueva_floodg";1;1;
"alta_provid";1;1;
"alta_region";1;1;
"alta_torr";1;1;
"alter_chão";1;2;
"alter_coudelaria";1;1;
"alter_found";1;1;
"alter_lusitano";1;2;
"alter_stud";1;1;
"alternate_week";1;1;
"alternative_caminho";1;1;
"alternative_entri";1;1;
"alternative_rout";1;1;
"alternatively_com";1;1;
"alternatively_follow";1;1;
"alternatively_tackl";1;1;
"alternatives_vila";1;1;
"alto";2;4;
"alva";1;4;
"alva_km";1;1;
"alva_portugues";1;1;
"alva_spanish";1;1;
"alvor";1;13;
"alvor_";1;1;
"alvor_beach";1;2;
"alvor_enorm";1;1;
"alvor_head";1;1;
"alvor_km";1;1;
"alvor_natur";1;1;
"alvor_port";1;1;
"alvor_rua";1;1;
"alvor_set";1;1;
"alvor_sign";1;1;
"além";1;1;
"além_tejo";1;1;
"amadeo";1;1;
"amadeo_sousa";1;1;
"amado";1;1;
"amado_coupl";1;1;
"amarant";1;8;
"amarante_";1;2;
"amarante_arco";1;1;
"amarante_chapa";1;1;
"amarante_hug";1;1;
"amarante_latt";1;1;
"amarante_truli";1;1;
"amaz";1;1;
"amazing_journei";1;1;
"amazingli";1;1;
"amazingly_intr";1;1;
"ambiti";1;1;
"ambitious_plan";1;1;
"ambul";1;1;
"ambulance_duti";1;1;
"amen";1;1;
"amenities_clust";1;1;
"amount";2;2;
"amount_guesswork";1;1;
"amount_protect";1;1;
"amália_rodrigu";1;1;
"améli";1;1;
"anchor";1;2;
"anchored_riv";1;1;
"anchoring_old";1;1;
"ancient_cork";1;1;
"ancient_dolmen";1;1;
"ancient_forest";1;1;
"ancient_portugues";1;1;
"ancient_religi";1;1;
"ancient_track";1;1;
"andré_mark";1;1;
"angl";2;2;
"angle_iron";1;1;
"angled_wal";1;1;
"anim";3;5;
"animal_yok";1;1;
"animals_cachena";1;1;
"animals_mean";1;1;
"animals_neolith";1;1;
"answer";1;1;
"answer_champagn";1;1;
"anta";1;1;
"antas_remain";1;1;
"anticlimax";1;1;
"anticlimax_especi";1;1;
"antique_carriag";1;2;
"antique_tram";1;1;
"antiques_chees";1;1;
"antão_vaz";1;1;
"antónio";3;6;
"antónio_museum";1;1;
"anywhere_precipit";1;1;
"anywhere_world";1;1;
"ao_centro";1;1;
"apart_elabor";1;1;
"apartments_fac";1;1;
"apartments_overlook";1;1;
"apartments_straggl";1;1;
"apartments_sunbath";1;1;
"aperitif";1;1;
"apotheosis_salão";1;1;
"appar";1;2;
"apparent_difficult";1;1;
"apparently_intact";1;1;
"appealing_alentejo";1;1;
"appealing_approach";1;1;
"appealing_café";1;1;
"appealing_lisbon";1;1;
"appealing_old";1;1;
"appealing_plac";1;1;
"appealing_region";1;1;
"appealing_riverfront";1;2;
"appealing_simpl";1;1;
"appealing_wal";1;1;
"appear_bark";1;1;
"appear_obscur";1;1;
"appear_prior";1;1;
"appearance_becom";1;1;
"appetit";1;1;
"appetite_w";1;1;
"appli";2;2;
"applied_art";2;2;
"appointed_rol";1;1;
"appointment_t";1;1;
"appreci";1;1;
"appreciate_remot";1;1;
"approach_amarant";1;1;
"approach_direct";1;1;
"approach_foz";1;1;
"approach_low";1;1;
"approach_romant";1;1;
"approach_silv";1;1;
"approach_town";1;1;
"approached_car";1;2;
"approaches_caramulo";1;1;
"approaches_impress";1;1;
"appropri";2;2;
"appropriate_visitor";1;1;
"appropriately_area";1;1;
"april";2;4;
"april_great";1;2;
"april_jun";1;1;
"april_known";1;1;
"aqueduct";2;2;
"aqueduct_town";1;1;
"aqueducts_caleiro";1;1;
"arab";3;7;
"arab_rul";1;1;
"arabe_remn";1;1;
"arabic_food";1;1;
"arabic_nam";1;1;
"arabic_surv";1;1;
"arabs_fortifi";1;2;
"arad";1;5;
"arada";1;2;
"arada_flank";1;1;
"arada_pepp";1;1;
"arade_castl";1;1;
"arade_estuari";1;1;
"arade_portimão";1;1;
"arade_riv";1;1;
"arade_scatt";1;1;
"aragonez";1;1;
"aragonez_alicant";1;1;
"arcades_head";1;1;
"arch";3;3;
"arch_world";1;1;
"archaeolog";1;1;
"archaeological_sit";1;1;
"archaic";1;1;
"arched_g";1;1;
"arched_sixteenth";1;1;
"archeolog";3;5;
"archeological_museum";2;3;
"archeological_remain";1;1;
"archeological_sit";1;1;
"archeologist";2;2;
"archeologist_francisco";1;1;
"archeologists_loss";1;1;
"architect";3;6;
"architect_felip";1;1;
"architect_josé";1;1;
"architect_nicolau";1;1;
"architect_álvaro";2;2;
"architects_includ";1;1;
"architectur";2;5;
"architectural_styl";1;2;
"architecture_cal";1;1;
"architecture_porto";1;1;
"architecture_styl";1;1;
"arco";2;2;
"arco_d";2;2;
"area_bear";1;1;
"area_cold";1;1;
"area_demarc";1;1;
"area_easili";1;1;
"area_encompass";1;1;
"area_fado";1;1;
"area_fast";1;1;
"area_golf";1;1;
"area_lisbon";1;1;
"area_reach";1;1;
"area_success";1;1;
"area_third";1;1;
"areas_alquera";1;1;
"areas_centr";1;1;
"areas_follow";1;1;
"areas_gentrifi";1;1;
"areas_portug";1;1;
"areas_separ";1;1;
"arena";1;1;
"arena_big";1;1;
"arganil";1;2;
"arganil_";1;1;
"arganil_km";1;1;
"argu";1;1;
"arguing_teach";1;1;
"arid";1;1;
"arid_region";1;1;
"arinto_roupeiro";1;1;
"arm";1;1;
"armação";1;4;
"armação_d";1;4;
"armi";3;3;
"armona";1;3;
"armona_cabana";1;1;
"armona_culatra";1;1;
"armona_loc";1;1;
"arms_repres";1;1;
"army_crusad";1;1;
"army_peninsular";1;1;
"army_wallet";1;1;
"aromat";1;1;
"aromatic_fish";1;1;
"arqueológico";1;2;
"arqueológico_val";1;2;
"arrai";3;3;
"arraiolo";1;1;
"arraiolos_alentejo";1;1;
"arrange_pick";1;1;
"arrange_tour";1;1;
"arranging_rid";1;2;
"array_craft";1;1;
"array_outdoor";1;1;
"array_tal";1;1;
"arrest";1;1;
"arrested_crim";1;1;
"arrifana";1;1;
"arrifana_superb";1;1;
"arrival_sancho";1;1;
"arrived_lisbon";1;1;
"arrived_ship";1;1;
"arrived_town";1;1;
"arriving_help";1;1;
"arrow";1;1;
"arrows_track";1;1;
"arson";1;1;
"art_automobil";1;1;
"art_collect";1;1;
"art_curr";1;1;
"art_deco";1;1;
"art_europ";1;1;
"art_influenc";1;1;
"art_instal";1;1;
"art_museum";1;2;
"art_nouveau";1;1;
"art_paint";1;1;
"art_room";1;1;
"art_sit";1;2;
"art_tour";1;1;
"art_win";1;1;
"arte_contemporânea";1;1;
"artes_convers";1;1;
"artes_decorativa";1;2;
"artesanato";2;2;
"artesanato_ful";1;1;
"artesanato_week";1;1;
"article_l";1;1;
"artifici";1;1;
"artificial_reservoir";1;1;
"artigo";1;1;
"artigos_religioso";1;1;
"artist";2;3;
"artist_josé";1;1;
"artist_spot";1;1;
"artists_mainli";1;1;
"arts_centr";1;1;
"arts_countri";1;1;
"arts_handicraft";1;1;
"arts_prov";1;1;
"ascent";1;1;
"ascent_path";1;1;
"ash";1;1;
"ash_fal";1;1;
"assault";1;1;
"assault_fam";1;1;
"assembl";1;1;
"assembled_recogn";1;1;
"associ";1;1;
"associated_william";1;1;
"assunção";1;1;
"assunção_vibr";1;1;
"astonishing_success";1;1;
"atlantic_brazil";1;1;
"atlantic_break";1;1;
"atlantic_coast";1;1;
"atlantic_crash";1;1;
"atlantic_excav";1;1;
"atlantic_ocean";1;1;
"atlantic_swath";1;1;
"atm";1;1;
"atm_end";1;1;
"atmosphere_attract";1;1;
"atmosphere_centr";1;1;
"atmosphere_hold";1;1;
"atmosphere_narrow";1;1;
"atmosphere_surv";1;1;
"atmospheric_backstreet";1;1;
"atmospheric_catch";1;1;
"atmospheric_cobbl";1;1;
"atmospheric_palácio";1;1;
"atmospheric_plac";1;1;
"atmospheric_quart";1;1;
"atmospheric_ruina";1;1;
"atop_low";1;1;
"attack";2;2;
"attack_nearest";1;1;
"attacked_badajoz";1;1;
"attent";1;1;
"attention_town";1;1;
"attract_interest";1;1;
"attract_visitor";1;1;
"attracting_vari";1;1;
"attraction_deep";1;1;
"attraction_km";1;1;
"attraction_scoot";1;1;
"attractions_appli";1;1;
"attractions_arcad";1;1;
"attractions_hil";1;1;
"attractions_li";1;1;
"attractions_link";1;1;
"attractions_park";1;1;
"attractions_quiet";1;1;
"attractions_wal";1;1;
"attractive_beira";1;1;
"attractive_bord";1;2;
"attractive_cov";1;1;
"attractive_form";1;1;
"attractive_hilltop";1;1;
"attractive_km";1;1;
"attractive_laidback";1;1;
"attractive_manor";1;1;
"attractive_part";1;1;
"attractive_plac";1;1;
"attractive_proposit";1;1;
"attractive_provinci";1;1;
"attractive_region";1;1;
"attractive_resort";2;2;
"attractive_riverfront";1;1;
"attractive_town";1;1;
"attractive_vallei";1;1;
"attractive_verd";1;1;
"attractive_villag";1;1;
"attractive_whitewash";1;2;
"attracts_forti";1;1;
"attracts_l";1;1;
"attracts_steadi";1;1;
"audienc";1;1;
"audience_dai";1;1;
"aug";2;3;
"aug_peopl";1;1;
"august_";1;1;
"august_annu";1;1;
"august_exact";1;1;
"august_hug";1;1;
"august_se";1;1;
"august_septemb";1;1;
"august_stud";1;1;
"august_villag";1;1;
"august_world";1;1;
"augusta";1;1;
"augusta_pax";1;1;
"auroch";1;1;
"auroch_bison";1;1;
"authent";1;1;
"authenticity_portugues";1;1;
"author";1;1;
"author_goth";1;1;
"automobil";1;1;
"automobiles_displai";1;1;
"autumn";3;5;
"autumn_barragem";1;1;
"autumn_colour";1;1;
"autumn_end";1;1;
"autumn_recommend";1;1;
"autumn_weath";1;1;
"avail";3;4;
"available_beira";1;1;
"available_overnight";1;1;
"available_turismo";1;1;
"ave_tradit";1;1;
"aveiro_montemor";1;1;
"aveiro_portug";1;1;
"aveiro_praia";1;1;
"aveiro_reach";1;1;
"aveleda";1;2;
"aveleda_charm";1;1;
"aveleda_sourc";1;1;
"avenida";2;2;
"avenida_da";2;2;
"avenu";1;1;
"avenue_nam";1;1;
"averag";3;4;
"average_ag";1;1;
"average_temperatur";2;3;
"averga";1;1;
"avergae_temperatur";1;1;
"avi";1;1;
"avis_receiv";1;1;
"avoid_crowd";1;1;
"avoid_extrem";1;1;
"avoidable_trail";1;1;
"awar";1;2;
"award";3;3;
"award_degre";1;1;
"awarded_reserv";1;1;
"awarded_unesco";1;1;
