"word";"in documents";"total";"att_1"
"botanic_garden";1;1;
"boulevard";1;1;
"boulevard_unt";1;1;
"bourgeoi";1;1;
"bourgeois_perfect";1;1;
"boutiques_brief";1;1;
"brand";1;1;
"brand_celebr";1;1;
"brandenburg";1;5;
"brandenburg_becam";1;1;
"brandenburg_berlin";1;1;
"brandenburg_g";1;1;
"brandenburg_merg";1;1;
"brandenburg_rad";1;1;
"break";1;1;
"break_area";1;1;
"breath";2;2;
"breathe_el";1;1;
"breathing_spac";1;1;
"bridg";1;1;
"bridges_venic";1;1;
"brief";4;4;
"brief_histori";4;4;
"briefcas";1;1;
"bringing_german";1;1;
"brings_div";1;1;
"british";1;1;
"british_french";1;1;
"broad_concret";1;1;
"broadcast";1;1;
"broadcasters_wdr";1;1;
"broke_sexi";1;1;
"brood";1;1;
"brooding_turn";1;1;
"brought_intellectu";1;1;
"browser";10;20;
"browser_improv";10;10;
"browser_pleas";10;10;
"bu";1;1;
"bucol";1;1;
"bucolic_seasid";1;1;
"budget";4;4;
"budget_rough";4;4;"0.009265343910689132"
"building_project";1;1;
"buildings_east";1;1;
"buildings_planet";1;1;
"buildings_provok";1;1;
"built_citi";1;1;
"bus_onlin";1;1;
"busi";2;3;
"busiest_autobahn";1;1;
"business_travel";1;2;
"busy_dai";1;1;
"böll";1;1;
"böll_nobel";1;1;
"c";10;21;
"c_summer";1;1;
"c_user";10;20;
"café";1;1;"0.06682691780147322"
"cafés_bar";1;1;"0.0956077047468653"
"came_militari";1;1;
"camera";1;1;
"camera_alt";1;1;
"canal";1;1;
"canals_carri";1;1;
"canni";1;1;
"canny_piec";1;1;
"capit";4;7;
"capital_drast";1;1;
"capital_eighti";1;1;
"capital_fulli";1;1;
"capital_marshi";1;1;
"capital_museum";1;1;
"capital_port";1;1;
"capital_surprisingli";1;1;
"captiv";1;1;
"captivated_artist";1;1;
"captur";1;1;
"capture_imagin";1;1;
"car";3;4;
"car_park";1;1;
"car_t";1;1;
"car_terrif";1;1;
"car_town";1;1;
"caribbean";10;60;
"caribbean_centr";10;50;
"caribbean_explor";1;1;
"caribbean_find";6;6;"0.021210449751781844"
"caribbean_frankfurt";1;1;
"caribbean_north";1;1;
"caribbean_northern";1;1;
"carri";1;1;
"carried_produc";1;1;
"castl";1;2;
"castles_richli";1;1;
"catch";2;2;
"catch_rout";1;1;
"catching_skyscrap";1;1;
"cathol";1;1;
"catholic_prim";1;1;
"caus";1;1;
"cause_greatest";1;1;
"celebr";2;3;
"celebrated_km";1;1;
"celebrated_rust";1;1;
"celebrities_leisur";1;1;
"centr";5;10;
"central_america";10;60;
"central_bank";1;1;
"central_bavaria";6;6;
"central_park";1;1;
"centre_art";1;1;
"centre_attract";1;1;
"centre_becam";1;1;
"centre_car";1;1;
"centre_hug";1;1;
"centre_major";1;1;
"centre_stuttgart";1;1;
"centre_weimar";1;1;
"centred_broad";1;1;
"centred_main";1;1;
"centuri";5;13;"0.02878078694539205"
"centuries_berlin";1;1;
"centuries_german";1;1;
"centuries_increas";1;1;
"centuries_marti";1;1;
"centuries_storm";1;1;
"century_brought";2;2;
"century_cor";1;1;
"century_demolit";1;1;
"century_neoclass";1;1;
"century_north";1;1;
"century_viol";1;1;
"certainli";1;1;
"certainly_detroit";1;1;
"chancellor";1;1;
"chancellor_konrad";1;1;
"chang";3;4;
"change_unrival";1;1;
"changeabl";1;1;
"changeable_condit";1;1;
"changed_chao";1;1;
"changes_gentl";1;1;
"changes_match";1;1;
"chao";1;1;
"chaos_world";1;1;
"character";1;1;
"characterized_mad";1;1;
"charm";3;3;
"charm_mak";1;1;
"charm_strol";1;1;
"charmingli";1;1;
"charmingly_german";1;1;
"charms_occasion";1;1;
"check";10;20;
"checkconnect";10;20;
"checkconnection_tempcooki";10;20;
"checked_secur";10;20;
"chip";1;1;
"chipping_berlin";1;1;
"choic";1;1;
"choice_world";1;1;
"chorin_biospher";1;1;
"christma";1;1;
"christmas_sign";1;1;
"church";1;1;
"churches_";1;1;
"circu";1;1;
"circus_tim";1;1;
"citadel";1;1;
"citadel_rank";1;1;
"citi";7;41;
"cities_given";1;1;
"city_";5;12;
"city_ad";1;1;
"city_brief";1;1;
"city_centr";1;1;
"city_colonia";1;1;
"city_emperor";1;1;
