"word";"in documents";"total";"att_1"
"coast_romania";1;1;
"coastal";1;1;
"coastal_hot";1;1;
"cocktail";1;1;
"cocktail_commun";1;1;
"code";1;1;
"code_wherebi";1;1;
"coil";1;1;
"coiled_mount";1;1;
"coincid";1;1;
"coincided_moldavia";1;1;
"collag";1;1;
"collages_montag";1;1;
"collaps";1;1;
"collapse_l";1;1;
"collecting_report";10;10;
"coloni";1;1;
"colonies_pelican";1;1;
"coloss";1;1;
"colossal_palac";1;1;
"colour";1;1;
"comaneci";1;1;
"comaneci_marri";1;1;
"come_siberia";1;1;
"commonli";1;1;"0.0956077047468653"
"commonly_known";1;1;"0.0956077047468653"
"commun";2;3;
"communism_cluj";1;1;
"communism_million";1;1;
"communist";2;2;
"communist_parti";1;1;
"communist_regim";1;1;
"communities_healthi";1;1;
"compar";1;1;
"comparable_s";1;1;
"comparison";1;1;
"comparison_toi";1;1;
"compet";1;1;
"competed_win";1;1;
"competit";10;10;
"competitions_ebook";10;10;
"compulsori";1;1;
"compulsory_school";1;1;
"concret";1;1;"0.0956077047468653"
"concrete_monotoni";1;1;"0.0956077047468653"
"condit";10;11;
"conditions_mandatori";10;10;
"conditions_previ";1;1;
"confer";1;1;
"conferences_avail";1;1;
"connection_dracula";1;1;
"conscript";1;1;
"conscript_armi";1;1;
"consent";10;10;
"consent_stor";10;10;
"consid";1;1;
"consider_ceau?escu";1;1;
"constantinopl";1;1;
"constantinople_fen";1;1;
"constan?a";1;2;
"constan?a_indisput";1;1;
"constan?a_plac";1;1;
"constructed_glass";1;1;
"construction_civ";1;1;
"contemporan?";1;2;
"contemporan?_loc";1;1;
"contemporan?_n";1;1;
"contemporari";1;1;
"contemporary_art";1;1;
"contingent_foreign";1;1;
"control";1;1;
"control_origin";1;1;
"cooki";10;40;
"cookies_help";10;20;
"cookies_statist";10;10;
"cookies_track";10;10;
"copyright";10;10;
"copyright_apa";10;10;
"cottag";1;1;
"cottages_m";1;1;
"counti";1;1;
"countri";1;1;
"country_occupi";1;1;
"county_câmpeni";1;1;
"coup";1;1;
"coup_sibiu";1;1;
"coupl";1;1;
"couple_memori";1;1;
"court";1;1;
"courts_town";1;1;
"cover";1;1;
"covering_floor";1;1;
"craiului";4;4;
"craiului_z?rne?ti";4;4;
"cram";1;1;
"cram_car";1;1;
"creat";1;1;
"created_reward";1;1;
"cri?ul";1;1;
"crowd";1;1;
"crowds_delta";1;1;
"crude";1;1;
"crude_market";1;1;
"culmin";1;1;
"culminating_ceau?escu";1;1;
"cultur";2;3;
"cultural_capit";1;1;
"culture_ia?i";1;1;
"culture_kalotaszeg";1;1;
"cum";1;1;
"cum_riviera";1;1;
"currently_clos";1;1;
"curtea";1;1;
"curtea_d";1;1;
"cuza";2;3;
"cuza_found";1;1;
"cuza_restor";1;1;
"cuza_room";1;1;
"cycl";1;1;
"cycling_kayak";1;1;
"câmpeni";1;2;
"câmpeni_capit";1;1;
"câmpeni_dn";1;1;
"d";1;1;
"d_time";1;1;
"dacian";1;1;
"dacian_forebear";1;1;
"dai";3;4;
"danub";2;4;
"danube_black";2;2;
"danube_delta";1;1;
"danube_form";1;1;
"danubepark";1;1;
"danubeparks_network";1;1;
"data";10;10;
"data_process";10;10;
"date";1;1;
"dates_sixteenth";1;1;
"datr";10;20;
"datr_fr";10;20;
"day_magyar";1;1;
"day_muzeul";1;1;
"day_octob";1;1;
"days_brief";1;1;
"dazzl";2;2;
"dazzling_repres";1;1;
"dazzling_wat";1;1;
"de_arge?";1;1;
"de_art?";1;2;
"deadlier";1;1;
"deadlier_vers";1;1;
"death";1;1;
"death_moldavia";1;1;
"decemb";1;1;
"decid";1;1;
"declar";1;1;
"declared_squar";1;1;
"declin";2;2;
"decline_fondli";1;1;
"decline_turkish";1;1;
"decor";1;2;
"decorated_marbl";1;1;
"decoration_finish";1;1;
"decrepit";1;1;"0.0956077047468653"
"defenc";1;1;
"defin";1;1;
"defining_view";1;1;
"delta";2;12;
"delta_agricultur";1;1;
"delta_coast";2;4;
"delta_ott";1;1;
"delta_paradis";1;1;
"delta_stop";1;1;
"delta_villag";1;1;
"delta_visit";1;1;
"delta_wildlif";1;1;
"demand";1;1;
"demanding_patron";1;1;
"demolish";1;1;
"demolished_nineteenth";1;1;
"demolit";1;1;
"demolition_histor";1;1;
"depos";1;1;
"deposed_nomin";1;1;
"depth";10;10;
"deselect";10;10;
"deselected_necessari";10;10;
"design";1;1;
"designed_spac";1;1;
"desper";1;1;"0.0956077047468653"
"desperately_run";1;1;"0.0956077047468653"
"despot";1;1;
"despots_endow";1;1;
"destroyed_tatar";1;1;
"detain";1;1;
"detain_dai";1;1;
"deva";1;1;
"deva_câmpeni";1;1;
"devast";1;1;
"devastated_war";1;1;
"digit";10;20;
"digital_ag";10;20;
"diplomat";1;1;
"diplomatic_support";1;1;
"discount";10;10;
"discounts_competit";10;10;
"discreet";1;1;
"discreet_dist";1;1;
"dismal_saga";1;1;
"displai";10;12;
"display_ad";10;10;
"display_temporari";1;1;
"displays_pia?a";1;1;
"distanc";1;1;
"distance_surround";1;1;
"district";1;3;
"district_constantinopl";1;1;
"district_loc";1;1;
"dn";1;2;
"dn_follow";1;1;
"dn_turn";1;1;
"dobrogea";2;2;
"dobrogea_danub";2;2;
"domin";4;4;
"dominated_black";1;1;
"dominated_monument";1;1;
"dominating_entir";1;1;
"dominating_trad";1;1;
"dot";1;1;
"dotted_turkish";1;1;
"dracula";2;3;
"dracula_";2;2;
"dracula_myth";1;1;
"draft";1;1;
"drafted_thousand";1;1;
"drain";1;1;
"drain_delta";1;1;
"dramat";1;1;
"dramatic_set";1;1;
"dress";1;1;
"dress_compet";1;1;
"driver";1;1;
"drivers_t";1;1;
"duck";1;1;
"ducks_china";1;1;
"due_ceau?escu";1;1;
"eagl";1;2;
"eagles_avocet";1;1;
"eagles_vari";1;1;
"earthli";1;1;
"earthly_glori";1;1;
"easili";1;1;
"east_area";1;1;"0.0956077047468653"
"eastern_europ";10;10;
"easy_access";1;1;
"ebook_sign";10;10;
"econom";1;2;
"economic_collaps";1;1;
"economic_pow";1;1;
"edific";1;1;
"edifices_bulevardul";1;1;
"egret";1;1;
"egrets_mut";1;1;
"elected_presid";1;1;
"elected_saxon";1;1;
"election_clinch";1;1;
"eleph";1;1;
"elephant_offici";1;1;
"elev";1;1;
"elevators_tak";1;1;
"elit";1;1;
"elite_outlast";1;1;
"emancip";1;1;
"emancipation_serf";1;1;
"eminescu";1;1;
"empir";1;1;
"empire_chos";1;1;
"enabl";10;11;
"end";1;2;
"end_bulevardul";1;1;
"endow";1;1;
"endowed_ia?i";1;1;
"enescu";2;2;
"enescu_book";2;2;"0.06682691780147322"
"engag";10;10;
"engaging_individu";10;10;
"enhanc";1;1;
"enlarg";1;1;
"enlarged_includ";1;1;
"enlightened_cantemir";1;1;
"enlightening_park";1;1;
"enrag";1;1;
"enraged_landown";1;1;
"entir";1;1;
"entire_project";1;1;
"environment";1;1;
"environmental_neglect";1;1;
"epitom";1;1;
"epitomizes_megalomania";1;1;
"escap";1;1;
"escape_crowd";1;1;
"especi";1;1;
"especially_marvel";1;1;
"essential_walk";10;10;
"established_reviv";1;1;
"esteem";1;1;
"esteem_buri";1;1;
"etern";1;1;
"eternal_salv";1;1;
"ethnic_class";1;1;
"ethnograph";1;1;
"ethnographic_museum";1;1;
"europ";10;21;
"europe_";1;1;
