"word";"in documents";"total";"att_1"
"hotel_inari";1;1;
"hourli";2;3;
"hourly_bu";1;1;
"hourly_return";1;1;
"hourly_sept";1;1;
"house_fascin";1;1;
"hr";1;1;
"hr_hike";1;1;
"hsid";10;20;
"hsid_lsid";10;20;
"hued_wooden";1;1;
"huge_photograph";1;1;
"huski";1;1;
"husky_rid";1;1;
"i_proclaim";1;1;
"i_read";10;10;
"illustr";1;1;
"illustrating_sámi";1;1;
"impressive_gloomili";1;1;
"improv";10;10;
"improve_experi";10;10;
"inari";2;3;
"inari_adjoin";1;1;
"inari_go";1;1;
"inarijärvi";1;1;
"include_lumberjack";1;1;
"individu";10;10;
"individual_us";10;10;
"indoor";1;1;
"indoor_sect";1;1;
"industri";2;3;
"industrial_c";1;1;
"industry_";1;1;
"industry_th";1;1;
"information_anonym";10;10;
"inlet";1;1;
"inlets_isl";1;1;
"insight";1;1;
"insights_sámi";1;1;
"inspir";10;20;
"inspiration_discount";10;10;
"inspiration_sign";10;10;
"intent";10;10;
"intention_displai";10;10;
"interact";10;11;
"interact_websit";10;10;
"interactive_exhibit";1;1;
"interior";1;2;
"interior_com";1;1;
"interior_decor";1;1;
"interspers";1;1;
"interspersed_dens";1;1;
"ireland_belfast";1;1;
"ireland_dublin";1;1;
"isl";1;1;
"island";4;6;
"island_lov";1;1;
"island_walk";1;1;
"island_wildlif";1;1;
"islands_boast";1;1;
"islands_li";1;1;
"islands_wood";1;1;
"isles_interspers";1;1;
"jan";1;4;
"jan_pm";1;2;
"jan_sept";1;1;
"june";6;8;
"june_aug";5;7;
"june_sept";1;1;
"k";10;20;
"k_lang";10;20;
"kent";1;1;
"kent_sussex";1;1;
"kid";1;1;
"kingdom";10;10;
"kingdom_sit";10;10;
"kirkkokatu_copp";1;1;
"kirkkokatu_jun";1;1;
"km";6;6;
"km_east";1;1;
"km_hr";1;1;
"km_north";1;1;
"km_south";1;1;
"km_southeast";1;1;
"koskikatu_branch";1;1;
"laid_exhibit";1;1;
"laidback";1;1;
"laidback_lakesid";1;1;
"lake";3;6;
"lake_district";1;1;
"lake_region";1;3;
"lakes_km";1;1;
"lakes_mak";1;1;
"lakeshor";1;1;
"lakeshore_loc";1;1;
"lakesid";1;1;
"lakeside_set";1;1;
"landmass";1;1;
"landmasses_region";1;1;
"lang";10;20;
"lang_origin";10;20;
"lapland";2;4;
"lapland_fairli";1;1;
"lapland_furth";1;1;
"lapland_includ";1;1;
"lapland_prop";1;1;
"learn_rel";10;10;
"level";10;10;
"levels_comfort";10;10;
"li";2;2;
"lies_furth";1;1;
"life";3;3;
"life_arct";1;1;
"life_helsinki";1;1;
"life_wond";1;1;
"light";10;10;
"lights_pictur";10;10;
"line";1;1;
"lined_boulevard";1;1;
"link";1;1;
"link_siz";1;1;
"lived_poem";1;1;
"ll";1;1;
"ll_find";1;1;
"local_expert";10;10;
"local_travel";10;10;
"locat";2;2;
"located_km";1;1;
"location_wat";1;1;
"log";1;2;
"log_cabin";1;1;
"log_float";1;1;
"logist";10;10;
"logistics_exhaust";10;10;
"london_s";10;10;
"lot";1;1;
"love";10;11;
"love_plan";10;10;
"lovely_beach";1;1;
"lover";1;1;
"lovers_flora";1;1;
"lsid";10;20;
"lsid_lsosid";10;20;
"lsosid";10;20;
"lsosid_nid";10;20;
"lu_reg";10;20;
"lumberjack";1;1;
"lumberjack_show";1;1;
"lutheran";1;1;
"lutheran_interior";1;1;
"lyric";1;1;
"lyrics_finnish";1;1;
"m";1;1;
"m_glass";1;1;
"made_trip";10;10;
"main_draw";1;1;
"major_industri";1;1;
"make_websit";10;10;
"makes_attract";1;1;
"makes_worth";1;1;
"mandatory_deselect";10;10;
"mannerheimkatu";1;1;
"mannerheimkatu_crown";1;1;
"map";1;1;
"map_tourist";1;1;
"mark";1;1;
"marked_trail";1;1;
"market";10;10;
"marketing_cooki";10;10;
"massiv";1;1;
"massive_area";1;1;
"mediev";1;1;
"medieval_castl";1;1;
"meet_fath";1;1;
"mesmer";1;1;
"mesmerizing_decor";1;1;
"microcosm";1;1;
"microcosm_year";1;1;
"middl";1;1;
"middle_rhin";1;1;
"midnight";1;2;
"midnight_sept";1;2;
"militari";1;1;
"military_properti";1;1;
"mill";10;10;
"mill_street";10;10;
"misdumm";1;1;
"misdummer_prepar";1;1;
"mishmash";1;1;
"mon";2;6;
"mon_fri";2;3;
"mon_sat";2;3;
"museum";5;5;
"museum_aug";1;1;
"museum_domin";1;1;
"museum_jun";1;1;
"museums_envi";1;1;
"museums_writ";1;1;
"naantali";1;1;
"narrow_cobbl";1;1;
"nation";10;11;
"national_park";10;10;
"navig";10;10;
"navigation_access";10;10;
"nearby_book";1;1;
"necessari";10;10;
"necessary_cooki";10;10;
"needless_sai";1;1;
"neoclass";1;1;
"neoclassical_geometri";1;1;
"network";1;1;
"network_cycl";1;1;
"newest_n";10;10;
"newslett";10;10;
"newsletter_weekli";10;10;
"nid";10;20;
"nid_pref";10;20;
"night";1;1;
"night_sauna";1;1;
"nightlif";1;1;
"nightlife_kirkkokatu";1;1;
"noon";2;3;
"noon_pm";2;3;
"norfolk";1;1;
"norfolk_suffolk";1;1;
"north";4;7;
"north_connect";1;1;
"north_eastern";1;1;
"north_region";1;1;
"north_visit";1;1;
"northern_light";10;10;
"nov";1;2;
"nov_pm";1;1;
"nova";1;1;
"nova_book";1;1;
"oct";2;2;
"oct_april";2;2;
"offer";1;1;"0.0499912366971739"
"offers_microcosm";1;1;
"offic";1;1;
"office_book";1;1;
"oldest_town";1;1;
"opera";1;1;
"opera_festiv";1;1;
"opportun";1;1;
"opportunity_get";1;1;
"organ";2;2;
"organizes_fun";1;1;
"organizing_excurs";1;1;
"origin";10;20;
"original_refer";10;20;
"oulu_can";1;1;
"oulu_won";1;1;
"outdoor_sect";1;1;
"outfit";1;1;
"outfit_organ";1;1;
"owned_apa";10;20;
"owner";10;10;
"owners_understand";10;10;
"pace";1;1;
"paces_north";1;1;
"pack";10;10;
"packed_person";10;10;
"page";10;10;
"page_navig";10;10;
"paint";1;1;
"painting_mon";1;1;
"park";10;11;
"park_devot";1;1;
"park_sign";10;10;
"part";2;2;"0.06682691780147322"
"part_lapland";1;1;
"part_region";1;1;
"parti";10;10;
"partner";10;20;
"partnered_loc";10;10;
"partners_book";9;9;
"partners_finland";1;1;
"party_advertis";10;10;
"paus";1;1;
"pause_north";1;1;
"peac";1;1;
"peaceful_verd";1;1;
"person";10;21;
"personal_data";10;10;
"personality_stimul";10;10;
"photograph";1;1;
"photographs_depict";1;1;
"phrasebook";1;1;
"phrasebook_dictionari";1;1;
"pick";1;1;
"pick_map";1;1;
"picnic";1;1;
"picnic_ferri";1;1;
"pictur";10;10;
"pictures_brush";10;10;
"pine";1;1;
"pine_forest";1;1;
"pisid";10;20;
"pisid_beat";10;20;
"place";10;13;
"place_finnish";1;1;
"place_learn";10;10;
"place_paus";1;1;
"places_narrow";1;1;
"plan";10;30;
"plan_book";10;10;
"planned_book";10;10;
"planning_find";10;10;
"plaudit";1;1;
"plaudits_fabul";1;1;
"pleas";10;10;
"please_upgrad";10;10;
"pm";5;27;
"pm_alexand";1;1;
"pm_dec";1;2;
"pm_eleg";1;1;
"pm_exhibit";1;1;
"pm_free";2;2;
"pm_includ";1;1;
"pm_june";1;2;
"pm_oct";2;2;
"pm_outstand";1;1;
"pm_rivet";1;1;
"pm_sat";2;3;
"pm_sept";4;4;
"pm_subterranean";1;1;
"pm_sun";2;5;
"podcast";10;10;
"podcast_search";10;10;
"poem";1;1;
"poems_lyr";1;1;
"poet";1;1;
"poet_liv";1;1;
"pohjoisranta";1;1;
"pohjoisranta_jan";1;1;
"poland";2;2;
"polici";10;10;
"policy_agre";10;10;
"portug";1;1;
"portugal_algarv";1;1;
"porvoo";1;2;
"porvoo_finland";1;1;
"porvoo_museum";1;1;
"pref";10;20;
"pref_rmm";10;20;
"prepar";1;1;
"prepare_li";1;1;
"preserv";1;1;
"preserved_exampl";1;1;
"pretti";1;1;
"pretty_signpost";1;1;
"privaci";10;10;
"privacy_polici";10;10;
"privat";1;1;
"private_militari";1;1;
"process";10;20;
"process_person";10;10;
"processing_purchas";10;10;
"proclaimed_finland";1;1;
"proper_includ";1;1;
"properli";10;10;
"properly_cooki";10;10;
"properti";1;1;
"property_latest";1;1;
"publishers_third";10;10;
"puls";1;1;
"punkaharju";1;1;
"punkaharju_rough";1;1;
"purchas";10;10;
"purchase_i";10;10;
"qualiti";1;1;
"quality_restaur";1;1;
"quintessenti";1;1;
"quizz";10;10;
"quizzes_video";10;10;
"read_agre";10;20;
"ref";10;40;
"ref_";10;20;
"ref_reg";10;20;
"referer_guest";10;20;
"referer_rememb";10;20;
"refurbish";1;1;
"refurbished_aleksanterinkatu";1;1;
"reg";10;60;
"reg_ext";10;20;
"reg_fb";10;40;
"region";4;8;
"region_";1;1;
"region_atmospher";1;1;
"region_finland";1;1;
"region_rough";1;1;
"region_travel";1;2;
"regional_centr";1;1;
"regional_collect";1;1;
"relat";10;10;
"related_guid";10;10;
"relev";10;10;
"relevant_engag";10;10;
"rememb";10;20;
"remot";1;1;
"remote_peac";1;1;
"renown";1;1;
"renowned_univers";1;1;
"report";10;10;
"reporting_inform";10;10;
"republ";1;1;
"reserv";10;10;
"reserved_rough";10;10;
"restaur";3;3;"0.06682691780147322"
"restaurant_trail";1;1;
"restaurants_big";1;1;
"restaurants_café";1;1;"0.0956077047468653"
"return";2;3;
"return_explor";1;1;
"return_pac";1;1;
"return_stop";1;1;
"rhine";1;1;
"rhine_region";1;1;
"ride";2;2;
"ride_north";1;1;
"rides_person";1;1;
"ridg";2;2;
"ridge_set";1;1;
"ridges_fur";1;1;
"right";10;10;
"rights_reserv";10;10;
"rivet";1;1;
"riveting_exhibit";1;1;
"riviera";1;1;
"riviera_rough";1;1;
"rmme";10;20;
"rmme_";10;20;
"road";1;1;
"road_good";1;1;
"romania";1;1;
"romania_finland";1;1;
"rovaniemi";2;3;
"rovaniemi_li";1;1;
"rovaniemi_week";1;1;
"run";1;1;"0.06682691780147322"
"russian";1;1;
"russian_grand";1;1;
"s_aboa";1;1;
"s_arctic";1;1;
"s_bold";1;1;
"s_book";1;1;
"s_charm";1;1;
"s_industri";1;1;
"s_island";1;1;
"s_newest";10;10;
"s_remot";1;1;
"s_restaur";1;1;
"s_sapisid";10;20;
"s_stun";1;1;
"s_wd";10;20;
"s_why";10;10;
"sapisid";10;20;
"sapisid_sid";10;20;
"sat_fre";1;1;
"sat_pm";2;5;
"sat_sun";2;2;
"sauna";1;3;
"sauna_includ";1;1;
"sauna_loc";1;1;
"sauna_rough";1;1;
"savonlinna";1;1;
"savonlinna_access";1;1;
"say_kid";1;1;
"se";10;10;
"se_ba";10;10;
"search";10;10;
"search_northern";10;10;
"section";2;3;
"section_illustr";1;1;
"section_laid";1;1;
"section_museum";1;1;
"secur";10;30;
"secure_area";10;10;
"secure_sess";10;20;
"see_train";1;1;
"seems_anachronist";1;1;
"senat";1;2;
"senate_squar";1;2;
"sens";1;1;
"sense_finnish";1;1;
"sensibility_mak";1;1;
"sensibl";1;1;
"sept";6;10;
"sept_april";1;1;
"sept_daili";2;2;
"sept_mon";2;3;
"sept_nov";1;2;
"sept_sat";1;1;
"seriou";1;1;
"serious_arson";1;1;
"sess";10;20;
"sess_auth";10;20;
"session";10;60;
"session_extern";10;20;
"session_hsid";10;20;
"session_twid";10;20;
"set_lak";1;1;
"setting_eastern";1;1;
"shop";1;1;
"shopping_street";1;1;
"shoulder";10;10;
"shoulders_bear";10;10;
"show";1;1;
"show_great";1;1;
"sid";10;20;
"sid_ssid";10;20;
"side";2;2;
"side_mannerheimkatu";1;1;
"side_misdumm";1;1;
"siebnen";10;10;
"siebnen_switzerland";10;10;
"sign";10;30;
"sign_get";10;10;
"sign_newslett";10;10;
"sign_weekli";10;10;
"signpost";1;1;
"signposted_km";1;1;
"site";10;11;
"site_island";1;1;
"site_own";10;10;
"sizeabl";1;1;
"sizeable_landmass";1;1;
"slender_ridg";1;1;
"slovenia";1;1;
"slovenia_finland";1;1;
"snapshot";8;9;
"snapshot_england";1;1;
"snapshot_europ";1;1;
"snapshot_fr";2;2;
"snapshot_germani";1;1;
"snapshot_ireland";2;2;
"snapshot_itali";1;1;
"soaring_ceil";1;1;
"south_coast";1;1;
"southeast";1;1;
"southwest_coast";1;1;
"spartan";1;1;
"spartan_lutheran";1;1;
"spectacular_interior";1;1;
"spending_dai";1;1;
"squar";1;2;
"square_finland";1;1;
"square_travel";1;1;
"ssid";10;20;
"ssid_utmv";10;20;
"station";3;3;
"station_fam";1;1;
"station_jun";1;1;
"station_return";1;1;
"statist";10;10;
"statistic_cooki";10;10;
"stimul";10;10;
"stimulating_adventur";10;10;
"stop";1;1;
"stops_suomenlinna";1;1;
"store";10;10;
"store_process";10;10;
"street";10;12;
"streets_cri";1;1;
"streets_flank";1;1;
"stretch";1;1;
"stretches_gorg";1;1;
"stucco";1;1;
"stun";1;1;
"stunning_countrysid";1;1;
"suav";1;1;
"suavely_refurbish";1;1;
"subterranean_galleri";1;1;
"suffolk";1;1;
"suffolk_finland";1;1;
"summer";2;2;
"summer_bustl";1;1;
"summer_depart";1;1;
"sun";6;11;
"sun_hourli";1;1;
"sun_noon";2;3;
"sun_pm";5;7;
"suomenlinna";1;1;
"suomenlinna_return";1;1;
"superb_mark";1;1;
"superb_museum";1;1;
"surround";3;3;
"surrounding_island";1;1;
"surrounding_rur";1;1;
"surrounding_wild";1;1;
"surviv";2;2;
"survived_arct";1;1;
"survived_seri";1;1;
"sussex";1;1;
"sussex_surrei";1;1;
"switzerland";10;10;
"switzerland_read";10;10;
"sámi";3;5;
"sámi_cultur";1;1;
"sámi_holi";1;1;
"sámi_museum";1;1;
"sámi_sect";1;1;
"sámi_surviv";1;1;
"tailor";10;10;
"tailor_mad";10;10;
"tempcooki";10;20;
"tempcookie_galx";10;20;
"tepe";1;1;
"tepees_indoor";1;1;
"term";10;10;
"terms_condit";10;10;
"theme";1;1;
"theme_park";1;1;
"thing";2;2;
"thing_check";1;1;
"things_circumpolar";1;1;
"third_finland";1;1;
"third_parti";10;10;
"thousands_priv";1;1;
"thur";1;1;
"thurs_jun";1;1;
"ticket";1;1;
"token";10;40;
"token_auth";10;20;
"token_sess";10;20;
"tourist";1;1;
"tourist_offic";1;1;
"tout";1;1;
"touted_capit";1;1;
"town";5;7;
"town_";1;1;
"town_built";1;1;
"town_excel";1;1;
"town_km";1;1;
"town_quintessenti";1;1;
"towns_south";1;1;
"track";10;20;
"track_";10;10;
"track_visitor";10;10;
"trademark";10;10;
"trademark_own";10;10;
"tradit";1;1;
"traditional_finnish";1;1;
"trail";3;3;
"trails_connect";1;1;
"trails_criss";1;1;
"trails_nearbi";1;1;
"train";2;3;
"train_opportun";1;1;
"train_stat";2;2;
"tramlin";1;1;
"tramlines_harbour";1;1;
"travel";10;59;
"travel_expert";10;10;
"travel_guid";7;9;"0.014809820855027673"
"travel_inspir";10;10;
"travel_partn";10;10;
"travel_plan";10;10;
"travellers_w";10;10;
"tree";1;1;
"tree_lin";1;1;
"trip";10;30;
"trip_book";10;10;
"trip_finland";10;10;
"trips_pack";10;10;
"truli";10;11;
"truly_wild";1;1;
"trust";10;10;
"trusted_travel";10;10;
"tue";5;5;
"tues_sat";1;1;
"tues_sun";3;3;
"tues_year";1;1;
