"att_1";"word";"in documents";"total";"id"
"0.47321263986056505";;;;"closed_establish"
"0.330761440935198";;;;"eighteenth"
"0.47321263986056505";;;;"highest"
"0.47321263986056505";;;;"largely_cri?ul"
"cluster_0";;;;"cluster"
