"average(e5_cleaned)";"average(diesel_cleaned)";"average(e10_cleaned)";"Date New";"Price_ural";"Price_brent";"Price_wti";"Label e10";"Label e5";"Label Diesel";"weekday"
1.4783739292900773;1.3016787704308121;1.4201908705542483;8/17/18 12:00 AM;68.99;70.14;65.93;"1";"0";"1";"Friday"
1.4825728595725234;1.3045390276936042;1.4259265208503824;8/18/18 12:00 AM;70.5612865497076;71.23904761904761;67.06888888888889;"1";"1";"1";"Saturday"
1.487290539436278;1.307909561098965;1.432238031215024;8/19/18 12:00 AM;70.58428849902535;71.28584126984127;67.0999365079365;"1";"1";"1";"Sunday"
1.4817411968671588;1.304382349573887;1.4231836350858977;8/20/18 12:00 AM;68.99;71.11;66.5;"0";"0";"0";"Monday"
1.475534013355512;1.2984902450232416;1.4168738292052079;8/21/18 12:00 AM;71.73632323232323;71.65;67.32;"0";"0";"0";"Tuesday"
1.4770093248283545;1.2999758157852985;1.4178286480655382;8/22/18 12:00 AM;68.99;72.96;67.85;"1";"1";"1";"Wednesday"
1.4793372096286521;1.301832921616897;1.4201027666222594;8/23/18 12:00 AM;71.82536687631028;73.73;69.13;"1";"1";"1";"Thursday"
1.4837353498022292;1.305410284438931;1.4248547545537311;8/24/18 12:00 AM;73.67;74.41;69.71;"1";"1";"1";"Friday"
1.4896131985928351;1.312634850904841;1.4334017398257919;8/25/18 12:00 AM;72.53415094339623;74.40565079365079;68.88819047619046;"1";"1";"1";"Saturday"
1.4949738685364415;1.3171241926774648;1.4395994287350324;8/26/18 12:00 AM;72.58385744234802;74.45809523809523;68.91285714285713;"1";"1";"1";"Sunday"
1.4903761112149674;1.31432509270661;1.432166861394634;8/27/18 12:00 AM;73.7;74.41;69.97;"0";"0";"0";"Monday"
1.4904576966023786;1.314411739164396;1.4319767731686435;8/28/18 12:00 AM;73.7;75.91;68.54;"0";"1";"1";"Tuesday"
1.4883749143138747;1.3135365456740757;1.4301283208784399;8/29/18 12:00 AM;73.76584444444444;76.07;69.68;"0";"0";"0";"Wednesday"
1.4899019336330566;1.315966004326202;1.4307330508247713;8/30/18 12:00 AM;75.31;77.05;70.25;"1";"1";"1";"Thursday"
1.4919654670729177;1.3186491298479066;1.4325392265078285;8/31/18 12:00 AM;75.31;76.94;69.84;"1";"1";"1";"Friday"
1.4971015550060711;1.325347557510468;1.4392807075436669;9/1/18 12:00 AM;74.44306584362138;76.39536507936508;69.22200542005419;"1";"1";"1";"Saturday"
1.5020930829581653;1.3309255934745816;1.4466950792604112;9/2/18 12:00 AM;75.19630303030304;76.40438095238095;69.0139947089947;"1";"1";"1";"Sunday"
1.4982820942853623;1.3261639297828192;1.439344908398077;9/3/18 12:00 AM;75.21361616161614;77.81;68.99632275132277;"0";"0";"0";"Monday"
1.4949065753295796;1.3251401554210605;1.435191631065304;9/4/18 12:00 AM;76.47;77.51;69.82;"0";"0";"0";"Tuesday"
1.5038947570450805;1.3383706139355296;1.44442779082438;9/5/18 12:00 AM;75.48086419753086;76.68;68.69;"1";"1";"1";"Wednesday"
1.5015198980539721;1.3362998751670738;1.4409345092244215;9/6/18 12:00 AM;75.49;75.67;67.81;"0";"0";"0";"Thursday"
1.5049342533719525;1.3400294162938025;1.4444404358546619;9/7/18 12:00 AM;75.49;75.55;67.73;"1";"1";"1";"Friday"
1.5081610077535215;1.3411738323740503;1.4506909440525215;9/8/18 12:00 AM;75.96619047619048;77.33898412698413;68.83359649122806;"1";"1";"1";"Saturday"
1.5121387779661564;1.3449854721971781;1.4560819172222625;9/9/18 12:00 AM;75.97319444444445;77.36222222222223;68.75294294294294;"1";"1";"1";"Sunday"
1.5072226892172957;1.3398812286758957;1.4472683044539663;9/10/18 12:00 AM;76.07638383838383;76.77;67.55;"0";"0";"0";"Monday"
1.5090218791075887;1.3389741610230883;1.4503314920503532;9/11/18 12:00 AM;75.65;78.22;69.29;"1";"1";"0";"Tuesday"
1.5124749410551837;1.3425440993180804;1.4533490555353163;9/12/18 12:00 AM;77.16;80.02;70.37;"1";"1";"1";"Wednesday"
1.5158748506097577;1.3440870473951136;1.4558153128330595;9/13/18 12:00 AM;76.18742222222222;77.66;68.6;"1";"1";"1";"Thursday"
1.514105405376228;1.3436127812274912;1.454919483422186;9/14/18 12:00 AM;76.33;77.87;68.98;"0";"0";"0";"Friday"
1.518252161919443;1.3446403287373359;1.4621268822008484;9/15/18 12:00 AM;76.18557777777778;78.53177777777776;69.59825396825397;"1";"1";"1";"Saturday"
1.5213134065355423;1.3461986346524695;1.465994929395485;9/16/18 12:00 AM;76.18886666666667;78.54539682539684;69.6191746031746;"1";"1";"1";"Sunday"
1.5147128961304768;1.339295387376992;1.4546685389427993;9/17/18 12:00 AM;76.23;78.22;68.86;"0";"0";"0";"Monday"
1.5123932807596718;1.3371699256517984;1.452807748507009;9/18/18 12:00 AM;76.23;79.25;69.87;"0";"0";"0";"Tuesday"
1.508913581236235;1.3356124378902583;1.4481685045684485;9/19/18 12:00 AM;76.68864734299517;79.43;71.08;"0";"0";"0";"Wednesday"
1.5082167410652125;1.3345759745240724;1.4486850700867284;9/20/18 12:00 AM;76.38;79.03;70.77;"1";"0";"0";"Thursday"
1.5088444736644548;1.335972663777337;1.4489098090993728;9/21/18 12:00 AM;76.38;78.9;70.8;"1";"1";"1";"Friday"
1.5099060047851178;1.3369830960304372;1.4523750383426164;9/22/18 12:00 AM;77.47004830917875;80.37726984126984;71.55615873015873;"1";"1";"1";"Saturday"
1.514032183107612;1.3399621668354063;1.4569176929039902;9/23/18 12:00 AM;77.49954106280191;80.42298412698412;71.5968253968254;"1";"1";"1";"Sunday"
1.506365003628099;1.3339710530019935;1.4458645259639327;9/24/18 12:00 AM;76.38;80.89;73.23;"0";"0";"0";"Monday"
1.5044586143698921;1.3326587123992388;1.444401906254198;9/25/18 12:00 AM;78.073012345679;82.21;73.4;"0";"0";"0";"Tuesday"
1.4966641366797984;1.3274702230713413;1.4369967669054438;9/26/18 12:00 AM;78.18;81.87;72.22;"0";"0";"0";"Wednesday"
1.5034630943487957;1.337622578023634;1.4437452351224977;9/27/18 12:00 AM;78.23;81.54;72.18;"1";"1";"1";"Thursday"
1.5069890304589204;1.342376748509551;1.4475419478324405;9/28/18 12:00 AM;79.85;82.72;73.16;"1";"1";"1";"Friday"
1.5125592463136783;1.3475346554123557;1.4563340282779418;9/29/18 12:00 AM;79.1140589569161;83.62241269841269;73.96885714285715;"1";"1";"1";"Saturday"
1.5172260193956812;1.3526778400212867;1.462168606697427;9/30/18 12:00 AM;79.15183006535946;83.67949206349205;74.0051746031746;"1";"1";"1";"Sunday"
1.5075861060373663;1.3459264433856506;1.448648315568667;10/1/18 12:00 AM;81.12;84.94;75.37;"0";"0";"0";"Monday"
1.513924594145077;1.3548010873842078;1.453380879972531;10/2/18 12:00 AM;79.68576923076924;85.63;75.16;"1";"1";"1";"Tuesday"
1.5205652778355412;1.3637628491135376;1.4648339700216428;10/3/18 12:00 AM;81.99;85.45;76.4;"1";"1";"1";"Wednesday"
1.5218643470916817;1.3697128359797015;1.461504113135163;10/4/18 12:00 AM;79.7077366255144;86.07;74.44;"0";"1";"1";"Thursday"
1.5244764337197123;1.3756962592101007;1.4651615629994983;10/5/18 12:00 AM;81.64;85.12;74.26;"1";"1";"1";"Friday"
1.529468128195663;1.3843858389521673;1.471910531039517;10/6/18 12:00 AM;79.70477582846004;84.30288888888887;74.07968253968254;"1";"1";"1";"Saturday"
1.5299219622423812;1.385740557634475;1.4734422936671163;10/7/18 12:00 AM;79.53750487329434;84.2649523809524;74.04523809523809;"1";"1";"1";"Sunday"
1.5227398808925043;1.3789385034196386;1.4632911859643012;10/8/18 12:00 AM;80.58;84.22;74.27;"0";"0";"0";"Monday"
1.5218547506912277;1.3773772253010665;1.462052969382711;10/9/18 12:00 AM;79.25518518518518;85.16;74.95;"0";"0";"0";"Tuesday"
1.5214381244988222;1.3805276490968181;1.461848586635634;10/10/18 12:00 AM;81.5;83.82;73.18;"0";"0";"1";"Wednesday"
1.5195980971039318;1.3819358768144927;1.459533743392293;10/11/18 12:00 AM;78.58189655172414;81.35;70.97;"0";"0";"1";"Thursday"
1.5159152544102235;1.3776431864176577;1.4559922930681026;10/12/18 12:00 AM;76.54;80.71;71.41;"0";"0";"0";"Friday"
1.5051858673774452;1.3704509384377426;1.4472695914756772;10/13/18 12:00 AM;78.48264814814814;81.71971428571429;71.61526984126985;"0";"0";"0";"Saturday"
1.5106270265185144;1.3763556730744457;1.4546451798870597;10/14/18 12:00 AM;77.71212962962963;81.67771428571427;71.57212698412698;"1";"1";"1";"Sunday"
1.5077763914277393;1.3753010092979323;1.4480783808846538;10/15/18 12:00 AM;76.54;80.91;71.84;"0";"0";"0";"Monday"
1.5009444135888648;1.3685443535129491;1.4408087913588112;10/16/18 12:00 AM;76.59;80.53;71.93;"0";"0";"0";"Tuesday"
1.5015070747407515;1.3697622658749498;1.4412685191738754;10/17/18 12:00 AM;76.82582877959926;79.91;69.63;"1";"1";"1";"Wednesday"
1.5059620977328427;1.3739285949305506;1.446517205146161;10/18/18 12:00 AM;76.09994160030338;80.3;68.63;"1";"1";"1";"Thursday"
1.5092992009222166;1.379710871487088;1.450441389769321;10/19/18 12:00 AM;75.72;80.38;69.16;"1";"1";"1";"Friday"
1.510178575558751;1.3811545479074208;1.4541223161632448;10/20/18 12:00 AM;75.35177777777778;79.35587301587302;68.83501587301586;"1";"1";"1";"Saturday"
1.5173312888351613;1.3892555910345719;1.463393517605686;10/21/18 12:00 AM;75.3160014914243;79.32136507936508;68.79038095238094;"1";"1";"1";"Sunday"
1.5132525330867128;1.3875700683190941;1.453970301550546;10/22/18 12:00 AM;74.59197379383473;80.45;69.25;"0";"0";"0";"Monday"
1.5182439434335353;1.3972249566117123;1.4587097118582855;10/23/18 12:00 AM;73.1;78.67;66.49;"1";"1";"1";"Tuesday"
1.5231224443017377;1.4041764520491888;1.4625295280556605;10/24/18 12:00 AM;74.54479602223789;77.34;66.56;"1";"1";"1";"Wednesday"
1.5268371572738861;1.4083709903055361;1.4669273968354828;10/25/18 12:00 AM;73.02;77.3;67.25;"1";"1";"1";"Thursday"
1.5302145824583575;1.4134903100349028;1.4689750569024658;10/26/18 12:00 AM;73.66;77.4;67.58;"1";"1";"1";"Friday"
1.5378250292490443;1.4214937668941168;1.4799665319955497;10/27/18 12:00 AM;73.89952523853492;76.22517291255753;66.28474556213017;"1";"1";"1";"Saturday"
1.541355758049206;1.4242414892113737;1.485206849239245;10/28/18 12:00 AM;73.26182006920415;76.15978435239974;66.24734911242604;"1";"1";"1";"Sunday"
1.538062805337794;1.4236368217847841;1.4777268906868692;10/29/18 12:00 AM;73.96;77.56;67.0;"0";"0";"0";"Monday"
1.5428520982711764;1.4321245420219273;1.482370467980857;10/30/18 12:00 AM;72.46688156638012;75.68;66.18;"1";"1";"1";"Tuesday"
1.5460480343717664;1.4377063249231703;1.48687080254838;10/31/18 12:00 AM;73.16;74.84;65.31;"1";"1";"1";"Wednesday"
1.5495182195882737;1.4430116866462175;1.4911604118421953;11/1/18 12:00 AM;71.8176917562724;71.25;63.67;"1";"1";"1";"Thursday"
1.5485667066207875;1.443303592044007;1.4889525129944499;11/2/18 12:00 AM;73.84;71.11;63.12;"0";"0";"1";"Friday"
1.5498740835528781;1.4445306617205014;1.4930275477079873;11/3/18 12:00 AM;71.1644099670898;72.21828571428571;63.3332380952381;"1";"1";"1";"Saturday"
1.5528106297617528;1.4465882010136257;1.4969955157225017;11/4/18 12:00 AM;71.11889985895628;72.15885714285714;63.277968253968254;"1";"1";"1";"Sunday"
1.5452247390725005;1.4415221711818753;1.486212941104561;11/5/18 12:00 AM;70.29577490627742;72.68;63.12;"0";"0";"0";"Monday"
1.5440954651217866;1.4404926696717568;1.4846478025285403;11/6/18 12:00 AM;69.85;70.64;62.16;"0";"0";"0";"Tuesday"
1.5420542492638891;1.44081014439947;1.482905846067644;11/7/18 12:00 AM;69.48834381551363;70.1;61.69;"0";"0";"1";"Wednesday"
1.54259325384661;1.4426579810549511;1.483179529874371;11/8/18 12:00 AM;69.61;69.29;60.71;"1";"1";"1";"Thursday"
1.5454643354784563;1.4478230265634;1.4863464656184249;11/9/18 12:00 AM;68.19;69.01;60.19;"1";"1";"1";"Friday"
1.550390461807944;1.4518332175542668;1.4934994170770364;11/10/18 12:00 AM;68.5296;68.30942857142857;59.27749206349207;"1";"1";"1";"Saturday"
1.5529717170695987;1.4534994249897117;1.4974369573735016;11/11/18 12:00 AM;67.51111111111112;68.24377777777778;59.20355555555555;"1";"1";"1";"Sunday"
1.5468744300300081;1.4477963014078368;1.487388744134813;11/12/18 12:00 AM;69.03;69.81;59.85;"0";"0";"0";"Monday"
1.5449374406926983;1.4469616466246653;1.4848823231714672;11/13/18 12:00 AM;66.76;65.45;55.63;"0";"0";"0";"Tuesday"
1.540733553094926;1.4424580464321841;1.4821593509071094;11/14/18 12:00 AM;66.06985507246377;64.88;56.16;"0";"0";"0";"Wednesday"
1.5350377188748792;1.4375315109771132;1.4749586772380026;11/15/18 12:00 AM;64.53;65.61;56.45;"0";"0";"0";"Thursday"
1.5338492373360695;1.4345632397672874;1.4736758776376984;11/16/18 12:00 AM;65.85;65.29;56.49;"0";"0";"0";"Friday"
1.5384736596994526;1.4393146190660857;1.4811193080500413;11/17/18 12:00 AM;64.88395555555556;63.76660317460317;56.93322493224932;"1";"1";"1";"Saturday"
1.5331122876340288;1.4332743929256053;1.4765997875494172;11/18/18 12:00 AM;64.82064102564102;63.68739682539683;56.08886304909561;"0";"0";"0";"Sunday"
1.5302756700254447;1.4280792858962055;1.4709751567910092;11/19/18 12:00 AM;64.94;64.14;57.16;"0";"0";"0";"Monday"
1.5274930746056639;1.4257506970273992;1.4676060519363645;11/20/18 12:00 AM;62.65943396226415;61.5;53.39;"0";"0";"0";"Tuesday"
1.5213595383026233;1.4193998044755638;1.4622776394463506;11/21/18 12:00 AM;62.14;61.65;54.41;"0";"0";"0";"Wednesday"
1.5136174518181849;1.4091100781496975;1.4541606159970832;11/22/18 12:00 AM;62.51391919191919;61.11;53.83251700680273;"0";"0";"0";"Thursday"
1.5044745777510091;1.3974584517995516;1.4446601980956482;11/23/18 12:00 AM;59.18;57.69;53.28056689342404;"0";"0";"0";"Friday"
1.5049531812298864;1.3953380999323108;1.44723697994011;11/24/18 12:00 AM;60.986549707602336;59.92892063492063;53.228798185941045;"1";"1";"0";"Saturday"
1.5076247586663813;1.3968248383842325;1.4516153793457067;11/25/18 12:00 AM;60.94212475633527;59.888158730158736;52.866903073286046;"1";"1";"1";"Sunday"
1.4986824663202503;1.3873833880258517;1.440993096516043;11/26/18 12:00 AM;58.51;59.7;51.46;"0";"0";"0";"Monday"
1.4922018371349637;1.3815158323872605;1.4355187583859053;11/27/18 12:00 AM;59.669609053497936;59.58;51.31;"0";"0";"0";"Tuesday"
1.4874056138969565;1.3778999435295347;1.4306274343207699;11/28/18 12:00 AM;58.21;57.97;50.06;"0";"0";"0";"Wednesday"
1.4820454678460675;1.3747705303470132;1.4253131362394498;11/29/18 12:00 AM;59.62378205128205;58.29;51.46;"0";"0";"0";"Thursday"
1.4769800817744954;1.3683697486423052;1.4210730196219996;11/30/18 12:00 AM;56.99;57.71;50.78;"0";"0";"0";"Friday"
1.4781753298257936;1.3687104348895385;1.4249050794824236;12/1/18 12:00 AM;59.04322440087146;59.52784126984127;51.81006349206349;"1";"1";"1";"Saturday"
1.480117580379971;1.3710638504422572;1.427471705023383;12/2/18 12:00 AM;58.78693333333334;59.556666666666665;51.83565079365079;"1";"1";"1";"Sunday"
1.4753859066117683;1.3662837512191137;1.4197258724517994;12/3/18 12:00 AM;59.24;60.17;52.98;"0";"0";"0";"Monday"
1.471646162040011;1.3642898147721187;1.4159433101352064;12/4/18 12:00 AM;60.9;61.22;53.21;"0";"0";"0";"Tuesday"
1.4694427537803072;1.3599256622374922;1.4141222212712727;12/5/18 12:00 AM;59.8;61.4;52.64;"0";"0";"0";"Wednesday"
1.4633835316527295;1.3525157673577366;1.4074545191251455;12/6/18 12:00 AM;58.648574879227056;57.83;51.54;"0";"0";"0";"Thursday"
1.4567392105587185;1.3440827715995032;1.4011020652574413;12/7/18 12:00 AM;57.3;61.71;52.76;"0";"0";"0";"Friday"
1.454493524898543;1.3403063259812544;1.400671734291113;12/8/18 12:00 AM;58.65992907801419;60.00780952380953;52.08139682539682;"0";"0";"0";"Saturday"
1.455542572875286;1.3406115317381073;1.4030791806668814;12/9/18 12:00 AM;58.65524822695036;59.99263492063491;52.06419047619047;"1";"1";"1";"Sunday"
1.452204820888358;1.338318766003;1.396672973013469;12/10/18 12:00 AM;58.53;60.29;51.07;"0";"0";"0";"Monday"
1.4450112965242088;1.3289597622090268;1.3886011947877037;12/11/18 12:00 AM;58.359951690821255;59.73;51.65;"0";"0";"0";"Tuesday"
1.4369728652197904;1.321014371970482;1.3789962917244234;12/12/18 12:00 AM;59.17;59.94;51.04;"0";"0";"0";"Wednesday"
1.4315738833437426;1.3155401226695347;1.3744821455205074;12/13/18 12:00 AM;57.55;59.03;52.69;"0";"0";"0";"Thursday"
1.4265685019652041;1.3100971901053573;1.3697469319940274;12/14/18 12:00 AM;58.5;58.56;51.26;"0";"0";"0";"Friday"
1.4226881111972873;1.30618026114716;1.367768598793043;12/15/18 12:00 AM;57.49688034188034;57.146031746031746;49.331301587301596;"0";"0";"0";"Saturday"
1.4236767114965734;1.3063439043119196;1.3704715292816412;12/16/18 12:00 AM;56.58937373737374;57.06879365079365;49.2588888888889;"1";"1";"1";"Sunday"
1.4199306360929698;1.304931437930777;1.3633413680149526;12/17/18 12:00 AM;58.5;57.59;49.8;"0";"0";"0";"Monday"
1.412687131112169;1.2970165210444131;1.3556230057478298;12/18/18 12:00 AM;55.59001915708812;55.26;46.12;"0";"0";"0";"Tuesday"
1.4058207001627443;1.290891074864879;1.3488351524472122;12/19/18 12:00 AM;54.0;55.6;47.96;"0";"0";"0";"Wednesday"
1.3972919775304717;1.2822900611488481;1.3403437539619731;12/20/18 12:00 AM;55.478107638888886;52.84;45.64;"0";"0";"0";"Thursday"
1.38896891942358;1.2750772864778097;1.3325927604697339;12/21/18 12:00 AM;51.1;51.93;45.38;"0";"0";"0";"Friday"
1.3829031148087183;1.2670364336950206;1.3292064452699925;12/22/18 12:00 AM;55.411996996997;55.14781970649895;47.34437352245862;"0";"0";"0";"Saturday"
1.378053404547153;1.2600717890438462;1.3250358209129214;12/23/18 12:00 AM;55.393388888888886;54.594961685823755;47.32368191721133;"0";"0";"0";"Sunday"
1.3774843269346215;1.260190149619455;1.3248084666524842;12/24/18 12:00 AM;51.5;54.03989071038253;46.73394129979035;"0";"0";"1";"Monday"
1.378611610340714;1.2603701436736825;1.3284358536824654;12/25/18 12:00 AM;55.160661672908866;53.75146953405018;46.33012578616352;"1";"1";"1";"Tuesday"
1.3759338747558478;1.2594482809364704;1.3248660403518058;12/26/18 12:00 AM;55.14365591397849;53.736720430107525;46.04;"0";"0";"0";"Wednesday"
1.3701428614873816;1.2522796557339013;1.3151577432089014;12/27/18 12:00 AM;51.0;51.49;44.48;"0";"0";"0";"Thursday"
1.36398060198984;1.2448259701497977;1.309157228855354;12/28/18 12:00 AM;49.8;50.57;45.15;"0";"0";"0";"Friday"
1.3627218094089524;1.2407895960559805;1.3091813010752744;12/29/18 12:00 AM;55.119059829059836;53.853993055555556;46.318991452991455;"1";"0";"0";"Saturday"
1.3632245210977751;1.240826353946517;1.3115254016592406;12/30/18 12:00 AM;55.13872427983539;54.242010582010586;46.32561815336464;"1";"1";"1";"Sunday"
1.3618005518240548;1.2390792338629295;1.3101648522047622;12/31/18 12:00 AM;55.23042424242425;54.98044444444445;46.33121212121212;"0";"0";"0";"Monday"
1.3607864603545246;1.239173683082945;1.3117883778723076;1/1/19 12:00 AM;55.383143143143144;55.67454545454545;46.33599732262383;"1";"0";"1";"Tuesday"
1.354144533591958;1.2321094124008378;1.299224682461704;1/2/19 12:00 AM;55.40935935935936;54.06;46.31;"0";"0";"0";"Wednesday"
1.3458278123811909;1.2244069292891004;1.2904392727691671;1/3/19 12:00 AM;55.43557557557558;53.23;46.92;"0";"0";"0";"Thursday"
1.3461870940807914;1.2250897779286916;1.291299009644613;1/4/19 12:00 AM;55.68054545454546;55.64;46.34796469366563;"1";"1";"1";"Friday"
1.3510043588106182;1.227815353455857;1.2982350208278595;1/5/19 12:00 AM;55.714660493827154;55.88759689922481;46.35070275403609;"1";"1";"1";"Saturday"
1.35365774912318;1.2284111541300542;1.301206621136923;1/6/19 12:00 AM;56.323098290598296;56.59772357723577;46.35300962379703;"1";"1";"1";"Sunday"
1.3535649071545222;1.2319967353881827;1.2975702736406318;1/7/19 12:00 AM;56.360400000000006;57.1;46.3549797242498;"0";"0";"1";"Monday"
1.3497586220870623;1.2320737400054087;1.2943481012653602;1/8/19 12:00 AM;57.10328605200945;56.91;46.35668178382464;"0";"0";"1";"Tuesday"
1.3465184882672345;1.233489976909298;1.2910893002990316;1/9/19 12:00 AM;55.1;59.46;46.35816702052371;"0";"0";"1";"Wednesday"
1.3437488656018015;1.2359816469781033;1.2882714250402785;1/10/19 12:00 AM;57.17817460317461;60.47;46.35947438456421;"0";"0";"1";"Thursday"
1.3464320802721095;1.236986627847121;1.2907493117997961;1/11/19 12:00 AM;59.32;59.24;46.36063402385436;"1";"1";"1";"Friday"
1.349015264241489;1.2408875139635043;1.295682140990059;1/12/19 12:00 AM;57.26470085470085;59.22403174603174;46.36166963755199;"1";"1";"1";"Saturday"
1.3514653845110634;1.2437591907302665;1.2988845304011596;1/13/19 12:00 AM;57.99133633633634;59.24298412698412;46.36260011280315;"1";"1";"1";"Sunday"
1.3480369318041325;1.241715756833531;1.29251934809208;1/14/19 12:00 AM;57.99;58.8;46.36344068706388;"0";"0";"0";"Monday"
1.3437672199007242;1.2396112010817186;1.288820211582912;1/15/19 12:00 AM;58.87702564102564;58.65;46.3642037890425;"0";"0";"0";"Tuesday"
1.338174704493496;1.2375920658269741;1.2820021963916646;1/16/19 12:00 AM;58.3;59.81;46.36489965736661;"0";"0";"0";"Wednesday"
1.3333304015273766;1.2377567007131938;1.2777732523844263;1/17/19 12:00 AM;58.90941619585688;59.85;46.36553680262541;"0";"0";"1";"Thursday"
1.3373766315102602;1.2433085424502184;1.2810726300153255;1/18/19 12:00 AM;59.88;62.04;46.36612235717499;"1";"1";"1";"Friday"
1.3361916898777442;1.244190621793705;1.2827171040227245;1/19/19 12:00 AM;58.94405458089669;60.60215873015872;46.36666234327713;"1";"0";"1";"Saturday"
1.3373122311674726;1.2467857891259289;1.2840826293147112;1/20/19 12:00 AM;58.95925925925926;60.626158730158735;46.36716188098211;"1";"1";"1";"Sunday"
1.3355504652309527;1.2456964472768381;1.2801217470832023;1/21/19 12:00 AM;60.8;62.18;46.36762535098275;"0";"0";"0";"Monday"
1.3260716989025145;1.237933896033178;1.2703597730342227;1/22/19 12:00 AM;60.13;60.9;46.368056523422375;"0";"0";"0";"Tuesday"
1.3319359926338685;1.2457378460066673;1.2767172157392956;1/23/19 12:00 AM;59.37481481481482;61.05;46.36845866068087;"1";"1";"1";"Wednesday"
1.3303363386234617;1.2449561289013842;1.2755200867616519;1/24/19 12:00 AM;58.84;61.09;46.36883460007238;"0";"0";"0";"Thursday"
1.3299489666037354;1.245213821361812;1.274308241709526;1/25/19 12:00 AM;59.59545454545455;61.49;46.36918682089029;"0";"0";"1";"Friday"
1.3265783618255458;1.2417086186474784;1.2725405183598066;1/26/19 12:00 AM;59.59561616161616;61.338571428571434;46.36951749915053;"0";"0";"0";"Saturday"
1.3282478276170355;1.243953009483616;1.2752773664296724;1/27/19 12:00 AM;59.71076131687243;61.3391746031746;46.3698285525882;"1";"1";"1";"Sunday"
1.3262661992518987;1.2422049423627362;1.2691174353357875;1/28/19 12:00 AM;58.87;59.71;46.37012167787383;"0";"0";"0";"Monday"
1.3214856470173988;1.238548250143039;1.2650094512574552;1/29/19 12:00 AM;59.639498910675385;60.98;46.37039838157486;"0";"0";"0";"Tuesday"
1.3176854745857025;1.2362762602447837;1.2615547988125122;1/30/19 12:00 AM;59.75;61.89;46.3706600060551;"0";"0";"0";"Wednesday"
1.3165517336101342;1.2371258363919169;1.2610039930928152;1/31/19 12:00 AM;59.75;62.46;46.37090775125258;"0";"0";"1";"Thursday"
1.3191915855989105;1.2397063717570467;1.2640776652648342;2/1/19 12:00 AM;59.2;61.86;46.37114269308068;"1";"1";"1";"Friday"
1.3217071909946547;1.2407596374432561;1.2683317156225242;2/2/19 12:00 AM;59.477494553376914;61.56650793650793;46.37136579904841;"1";"1";"1";"Saturday"
1.3227814584035906;1.2436541464542452;1.2709817288841876;2/3/19 12:00 AM;59.48145969498911;61.57168253968254;46.37157794157795;"1";"1";"1";"Sunday"
1.3221845225364912;1.2413835412147856;1.2673976843954813;2/4/19 12:00 AM;60.46;62.26;46.37177990940581;"0";"0";"0";"Monday"
1.323520366211002;1.2427674475200596;1.2678301607495723;2/5/19 12:00 AM;59.792;61.67;46.37197241738225;"1";"1";"1";"Tuesday"
1.3225855653084901;1.2421845420023108;1.2675446867093867;2/6/19 12:00 AM;59.6;62.22;46.37215611492499;"0";"0";"0";"Wednesday"
1.3244137748101328;1.2433563876450748;1.2687614225460127;2/7/19 12:00 AM;60.18959999999999;61.01;46.3723315933383;"1";"1";"1";"Thursday"
1.3249612373139859;1.243666958167109;1.2688146468444672;2/8/19 12:00 AM;59.12;61.37;46.372499392171164;"1";"1";"1";"Friday"
1.3288304064088197;1.2488308948079023;1.2744530566434804;2/9/19 12:00 AM;60.21589743589744;62.480000000000004;46.37266000475851;"1";"1";"1";"Saturday"
1.3314050615827542;1.2529289444545608;1.2785744593536175;2/10/19 12:00 AM;60.64675213675214;62.50625396825396;46.372813883065454;"1";"1";"1";"Sunday"
1.3294919440288477;1.251523997333272;1.2736233362104696;2/11/19 12:00 AM;59.93;61.3;46.37296144193475;"0";"0";"0";"Monday"
1.3292556931856172;1.2510395230296598;1.2736875810616017;2/12/19 12:00 AM;59.12;62.58;46.37310306282137;"1";"0";"0";"Tuesday"
1.3263447964596504;1.2491355575226628;1.271515510324299;2/13/19 12:00 AM;61.2587242798354;63.27;46.37323909708525;"0";"0";"0";"Wednesday"
1.3323977133602862;1.2543154637122496;1.2766904630545477;2/14/19 12:00 AM;62.25;64.0;46.37336986890178;"1";"1";"1";"Thursday"
1.3300944996374695;1.2532086196873649;1.2740632767151505;2/15/19 12:00 AM;63.07;65.65;46.37349567784104;"0";"0";"0";"Friday"
1.3408416136010484;1.2625476308276053;1.286516978140402;2/16/19 12:00 AM;62.08145593869732;64.97104761904761;46.373616801158704;"1";"1";"1";"Saturday"
1.3472806720743957;1.267302762782163;1.2940082970057571;2/17/19 12:00 AM;62.115407407407396;65.02219047619047;46.37373349583587;"1";"1";"1";"Sunday"
1.3485754083348143;1.2702320671853589;1.2928057372659014;2/18/19 12:00 AM;62.55384335154828;66.41;46.37384600039897;"0";"1";"1";"Monday"
1.3515641759528605;1.2716328053611454;1.2962471929579429;2/19/19 12:00 AM;64.3;65.86;46.37395453654713;"1";"1";"1";"Tuesday"
1.3523312394763272;1.2691690494457883;1.2962289759192733;2/20/19 12:00 AM;62.61047619047619;66.82;46.374059310610434;"0";"1";"0";"Wednesday"
1.3534257967263255;1.268621682167627;1.2974516959296618;2/21/19 12:00 AM;63.01954144620811;66.91;46.374160514858985;"1";"1";"0";"Thursday"
1.3480401693656914;1.263422307616422;1.2928526259490727;2/22/19 12:00 AM;65.59;66.91;46.37425832868043;"0";"0";"0";"Friday"
