"Date";"Price_ural";"Price_brent";"Price_wti"
10/10/18 12:00 AM;81.5;83.82;73.18
10/11/18 12:00 AM;78.58189655172414;81.35;70.97
10/12/18 12:00 AM;76.54;80.71;71.41
10/13/18 12:00 AM;78.48264814814814;81.71971428571429;71.61526984126985
10/14/18 12:00 AM;77.71212962962963;81.67771428571427;71.57212698412698
10/15/18 12:00 AM;76.54;80.91;71.84
10/16/18 12:00 AM;76.59;80.53;71.93
10/17/18 12:00 AM;76.82582877959926;79.91;69.63
10/18/18 12:00 AM;76.09994160030338;80.3;68.63
10/19/18 12:00 AM;75.72;80.38;69.16
10/20/18 12:00 AM;75.35177777777778;79.35587301587302;68.83501587301586
10/21/18 12:00 AM;75.3160014914243;79.32136507936508;68.79038095238094
10/22/18 12:00 AM;74.59197379383473;80.45;69.25
10/23/18 12:00 AM;73.1;78.67;66.49
10/24/18 12:00 AM;74.54479602223789;77.34;66.56
10/25/18 12:00 AM;73.02;77.3;67.25
10/26/18 12:00 AM;73.66;77.4;67.58
10/27/18 12:00 AM;73.89952523853492;76.22517291255753;66.28474556213017
10/28/18 12:00 AM;73.26182006920415;76.15978435239974;66.24734911242604
10/29/18 12:00 AM;73.96;77.56;67.0
10/30/18 12:00 AM;72.46688156638012;75.68;66.18
10/31/18 12:00 AM;73.16;74.84;65.31
11/1/18 12:00 AM;71.8176917562724;71.25;63.67
11/2/18 12:00 AM;73.84;71.11;63.12
11/3/18 12:00 AM;71.1644099670898;72.21828571428571;63.3332380952381
11/4/18 12:00 AM;71.11889985895628;72.15885714285714;63.277968253968254
11/5/18 12:00 AM;70.29577490627742;72.68;63.12
11/6/18 12:00 AM;69.85;70.64;62.16
11/7/18 12:00 AM;69.48834381551363;70.1;61.69
11/8/18 12:00 AM;69.61;69.29;60.71
11/9/18 12:00 AM;68.19;69.01;60.19
11/10/18 12:00 AM;68.5296;68.30942857142857;59.27749206349207
11/11/18 12:00 AM;67.51111111111112;68.24377777777778;59.20355555555555
11/12/18 12:00 AM;69.03;69.81;59.85
11/13/18 12:00 AM;66.76;65.45;55.63
11/14/18 12:00 AM;66.06985507246377;64.88;56.16
11/15/18 12:00 AM;64.53;65.61;56.45
11/16/18 12:00 AM;65.85;65.29;56.49
11/17/18 12:00 AM;64.88395555555556;63.76660317460317;56.93322493224932
11/18/18 12:00 AM;64.82064102564102;63.68739682539683;56.08886304909561
11/19/18 12:00 AM;64.94;64.14;57.16
11/20/18 12:00 AM;62.65943396226415;61.5;53.39
11/21/18 12:00 AM;62.14;61.65;54.41
11/22/18 12:00 AM;62.51391919191919;61.11;53.83251700680273
11/23/18 12:00 AM;59.18;57.69;53.28056689342404
11/24/18 12:00 AM;60.986549707602336;59.92892063492063;53.228798185941045
11/25/18 12:00 AM;60.94212475633527;59.888158730158736;52.866903073286046
11/26/18 12:00 AM;58.51;59.7;51.46
11/27/18 12:00 AM;59.669609053497936;59.58;51.31
11/28/18 12:00 AM;58.21;57.97;50.06
11/29/18 12:00 AM;59.62378205128205;58.29;51.46
11/30/18 12:00 AM;56.99;57.71;50.78
12/1/18 12:00 AM;59.04322440087146;59.52784126984127;51.81006349206349
12/2/18 12:00 AM;58.78693333333334;59.556666666666665;51.83565079365079
12/3/18 12:00 AM;59.24;60.17;52.98
12/4/18 12:00 AM;60.9;61.22;53.21
12/5/18 12:00 AM;59.8;61.4;52.64
12/6/18 12:00 AM;58.648574879227056;57.83;51.54
12/7/18 12:00 AM;57.3;61.71;52.76
12/8/18 12:00 AM;58.65992907801419;60.00780952380953;52.08139682539682
12/9/18 12:00 AM;58.65524822695036;59.99263492063491;52.06419047619047
12/10/18 12:00 AM;58.53;60.29;51.07
